basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	havemaid	maidnumb	buyfood	BUYFOOD1	BUYFOOD2	BUYFOOD3	cookfood	COOKFOD1	COOKFOD2	COOKFOD3	cleanup	CLEANUP1	CLEANUP2	CLEANUP3	cleanhse	CLEANHS1	CLEANHS2	CLEANHS3	buycloth	BUYCLOT1	BUYCLOT2	BUYCLOT3	washclot	WASHCLO1	WASHCLO2	WASHCLO3	carechld	CARECHD1	CARECHD2	CARECHD3	fetchwat	FETCHWA1	FETCHWA2	FETCHWA3	getwood	GETWOOD1	GETWOOD2	GETWOOD3	tendanim	TENDANI1	TENDANI2	TENDANI3	tendgard	TENDGAR1	TENDGAR2	TENDGAR3	repairs	REPAIRS1	REPAIRS2	REPAIRS3	wakeup	breakfst	lunch	supper	bedtime	WAKEACT1	TWAKEAC1	WAKEACT2	TWAKEAC2	WAKEACT3	TWAKEAC3	WAKEACT4	TWAKEAC4	WAKEACT5	TWAKEAC5	WAKEACT6	TWAKEAC6	WAKEACT7	TWAKEAC7	WAKEACT8	TWAKEAC8	MORNACT1	TMORACT1	MORNACT2	TMORACT2	MORNACT3	TMORACT3	MORNACT4	TMORACT4	MORNACT5	TMORACT5	MORNACT6	TMORACT6	MORNACT7	TMORACT7	MORNACT8	TMORACT8	NOONACT1	TNOACT1	NOONACT2	TNOACT2	NOONACT3	TNOACT3	NOONACT4	TNOACT4	NOONACT5	TNOACT5	NOONACT6	TNOACT6	NOONACT7	TNOACT7	NOONACT8	TNOACT8	NOONACT9	TNOACT9	NOONAC10	TNOACT10	EVENACT1	TEVACT1	EVENACT2	TEVACT2	EVENACT3	TEVACT3	EVENACT4	TEVACT4	EVENACT5	TEVACT5	EVENACT6	TEVACT6	EVENACT7	TEVACT7	EVENACT8	TEVACT8	EVENACT9	TEVACT9	EVENAC10	TEVACT10	physwrk	dextwrk	multiwrk	mathwrk	readwrk	getotwrk	streswrk	physhome	dexthome	multihme	mathhome	readhome	getothme	streshme	absentph	intaskph	diffwkph	absenteh	intaskeh	diffwkeh
32	19	19	32	19	19	13273	1	2	46	2	0	-9	1	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	2	-9	-9	-9	430	700	1200	1900	2100	1	2	3	38	4	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	4	60	8	205	1	30	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	175	5	60	8	30	7	120	8	30	-9	-9	-9	-9	-9	-9	-9	-9	3	5	8	115	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	3	2	-7	-7	-7	1	2	1	3	-7	-7	2	1	2	1	1	2	1	1
7	221	221	7	221	221	10880	1	2	40	2	1	1	1	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	8	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	500	700	1200	1900	2200	1	5	3	55	4	10	1	25	8	5	3	20	-9	-9	-9	-9	3	10	1	3	3	17	7	50	8	10	7	90	3	5	7	115	3	10	8	50	7	120	3	15	7	195	1	5	8	25	-9	-9	-9	-9	-9	-9	3	10	8	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	1	1	1	1	2	2	3	1	1	1	1	1	1	1	1	1	1
32	17	17	32	17	17	13271	1	2	55	2	0	-9	1	-9	-9	-9	1	7	2	-9	1	7	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	2	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	600	1200	1900	2100	1	10	3	50	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	10	7	150	3	5	7	175	-9	-9	-9	-9	-9	-9	3	5	8	55	7	120	3	5	7	130	8	45	3	60	-9	-9	-9	-9	-9	-9	3	5	8	115	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	1	-7	-7	1	1	2	1	2	-7	-7	1	1	1	1	1	1	1	1
28	212	212	28	212	212	13086	1	2	43	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	630	1130	1830	2100	4	20	3	40	5	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	3	4	192	1	15	4	35	8	40	-9	-9	-9	-9	3	45	8	195	4	30	3	120	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	3	3	12	8	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	-7	2	2	2	1	2	-7	-7	1	1	1	1	1	1	1	1
11	127	127	11	127	127	11471	1	1	47	2	0	-9	1	-9	-9	-9	2	7	-9	-9	7	2	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	2	7	-9	-9	7	-9	-9	-9	0	-9	-9	-9	2	7	-9	-9	0	-9	-9	-9	2	-9	-9	-9	400	900	1400	2100	2300	1	5	7	30	3	4	7	261	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	290	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	105	3	5	7	295	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	15	7	60	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1
9	85	85	217	85	85	11058	1	1	37	2	0	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	800	1000	1400	2000	2200	1	5	6	55	2	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	3	6	137	2	30	6	60	-9	-9	-9	-9	-9	-9	3	10	8	50	1	30	2	85	8	155	2	30	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	3	8	107	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	2	1	1	1	1	1	2	1	3	3	3	3	3	3
11	183	183	292	3236	183	11516	2	2	42	3	0	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	1	7	-9	-9	2	-9	-9	-9	500	700	1200	1900	2200	1	2	3	38	4	50	2	30	-9	-9	-9	-9	-9	-9	-9	-9	3	5	1	15	2	160	3	20	2	70	3	10	2	20	-9	-9	3	5	8	175	2	120	3	40	8	50	3	10	2	20	-9	-9	-9	-9	-9	-9	3	5	8	115	1	20	2	25	4	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	3	-7	-7	2	1	1	1	1	1	1	1
9	86	86	9	2319	86	11059	1	2	44	2	0	-9	1	-9	-9	-9	7	1	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	7	1	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	500	700	1100	1900	2000	8	5	3	15	4	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	8	1	2	7	110	3	5	7	115	-9	-9	-9	-9	-9	-9	3	10	7	170	1	15	4	285	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	7	15	8	40	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	2	2	2	2	1	2	2	2	1	2	1	1	1	1	1	1	1
28	90	99	28	90	99	12983	1	1	38	3	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	8	-9	-9	-9	500	1000	1400	2000	2200	1	17	5	3	8	60	4	68	3	72	8	80	-9	-9	-9	-9	3	5	1	15	7	160	8	60	-9	-9	-9	-9	-9	-9	-9	-9	3	10	4	30	8	140	3	10	8	60	3	40	8	70	-9	-9	-9	-9	-9	-9	3	10	1	10	8	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-7	-7	-7	1	1	3	1	3	1	1	1	2	1	1	1	1	1	1
28	65	65	28	65	65	12960	1	2	45	2	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	1	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	1	2	-9	-9	1	-9	-9	-9	2	-9	-9	-9	600	-9	1300	2100	2300	1	60	6	5	3	70	5	45	6	60	4	120	6	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	5	15	6	45	3	10	6	140	3	90	8	120	-9	-9	-9	-9	3	15	6	90	1	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	3	1	1	2	2	1	1	3	1	-7	2	1	1	1	1	1	1	1
32	38	38	32	38	38	13292	1	2	43	2	0	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	2	1	-9	1	2	7	-9	2	-9	-9	-9	2	-9	-9	-9	430	600	-9	1900	2100	1	2	3	38	5	30	1	20	-9	-9	-9	-9	-9	-9	-9	-9	3	10	4	170	3	10	5	125	8	210	3	10	5	230	1	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	3	1	-7	1	1	3	3	1	1	1	1
15	72	72	15	72	72	12134	1	2	52	2	0	-9	1	7	-9	-9	1	6	-9	-9	7	1	-9	-9	1	7	6	-9	7	1	6	-9	1	7	6	-9	1	-9	-9	-9	1	2	6	-9	0	-9	-9	-9	2	1	7	-9	0	-9	-9	-9	2	-9	-9	-9	500	800	1200	1900	2100	8	5	1	10	3	30	4	15	5	20	6	40	3	5	6	55	3	5	4	25	3	10	4	30	1	30	4	110	6	30	-9	-9	3	10	6	80	4	15	6	285	5	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	1	5	8	110	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	3	-7	3	1	2	1	1	3	1	3	1	2	2	2	2	2	2	2
15	51	51	15	51	51	12117	1	2	43	2	0	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	6	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	430	800	1200	1900	2400	3	60	4	30	1	20	8	40	2	20	8	40	-9	-9	-9	-9	3	20	8	145	3	60	2	15	-9	-9	-9	-9	-9	-9	-9	-9	3	10	2	90	8	200	3	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	5	8	95	2	80	8	90	1	10	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-7	-7	1	2	1	1	1	-7	-7	1	1	2	2	1	1	1	1
28	90	90	327	3432	90	12975	1	2	45	2	1	1	1	2	-9	-9	1	-9	-9	-9	8	-9	-9	-9	8	1	-9	-9	1	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	8	-9	-9	-9	2	1	-9	-9	400	700	1200	1900	2100	1	6	3	35	2	30	8	79	3	1	4	29	-9	-9	-9	-9	3	5	4	151	8	54	1	30	3	30	8	30	-9	-9	-9	-9	3	5	8	175	4	30	3	1	8	59	3	45	8	105	-9	-9	-9	-9	-9	-9	3	7	8	113	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	3	-7	2	1	2	2	1	2	2	2	1
28	23	23	28	23	23	12925	1	2	51	2	0	-9	1	7	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	-9	1200	1800	2100	1	5	3	25	8	30	3	10	8	110	1	90	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	170	3	15	8	105	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	2	2	1	1	2	2	2	2	2	2	2
25	4	4	250	4093	4	12759	1	2	40	2	0	-9	1	-9	-9	-9	2	-9	-9	-9	2	7	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	1	2	-9	2	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	1	-9	-9	7	1	-9	-9	2	-9	-9	-9	400	-9	1000	1900	2130	8	60	4	60	5	15	3	15	2	30	1	15	5	15	8	150	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	3	15	8	120	4	15	8	265	1	5	-9	-9	-9	-9	-9	-9	3	20	1	5	8	125	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	-7	-7	2	1	1	1	1	1	1	1
17	305	305	17	305	305	12513	1	2	38	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	2	-9	-9	1	-9	-9	-9	1	2	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	700	800	1200	1900	2300	1	5	3	55	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	1	5	4	60	8	145	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	1	80	3	5	8	155	3	60	-9	-9	-9	-9	-9	-9	-9	-9	3	30	1	5	8	25	1	10	8	170	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	2	1	1	1	1	1	1
17	303	303	17	303	303	12511	1	2	36	2	1	2	1	-9	-9	-9	3	1	5	-9	5	-9	-9	-9	5	7	-9	-9	1	-9	-9	-9	8	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	3	-9	-9	-9	2	-9	-9	-9	1800	600	1200	1900	1300	1	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	180	8	165	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	8	43	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	8	343	1	10	7	120	3	10	7	180	-9	-9	-9	-9	-9	-9	3	1	1	1	1	1	1	1	1	-7	1	1	1	2	1	1	1	1	1	1
25	23	23	25	2175	23	12776	1	2	38	2	0	-9	1	2	-9	-9	7	1	-9	-9	7	1	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	600	800	1200	1800	2000	1	30	5	5	3	2	1	28	3	15	8	40	-9	-9	-9	-9	3	30	1	5	8	25	3	60	8	119	1	1	-9	-9	-9	-9	3	45	8	105	3	60	8	30	1	1	8	59	5	5	8	55	-9	-9	-9	-9	3	30	8	89	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	2	-7	2	2	2	2	2	1	-7	1	2	1	1	1	1	1	1
17	309	309	17	309	309	12517	1	2	41	2	0	-9	2	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	730	1200	1900	2130	1	15	3	15	4	60	1	32	7	28	-9	-9	-9	-9	-9	-9	3	25	7	125	8	15	7	105	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	7	120	3	15	7	125	1	5	8	95	-9	-9	-9	-9	-9	-9	3	30	8	90	1	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-7	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1
17	304	304	17	304	304	12512	1	2	40	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	600	800	1200	1900	2300	1	4	3	11	4	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	1	2	8	3	4	180	1	15	8	35	-9	-9	-9	-9	3	5	8	235	3	5	8	10	1	5	8	40	3	5	1	5	4	20	8	90	3	10	1	2	8	168	1	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	3	3	3	1	2	2	2	2	2	2	2
20	66	66	20	2500	66	12656	1	1	57	5	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	0	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	200	700	1100	1900	2200	6	180	3	30	5	10	4	80	-9	-9	-9	-9	-9	-9	-9	-9	3	20	4	100	8	30	3	40	4	50	-9	-9	-9	-9	-9	-9	3	25	8	35	4	30	8	60	4	90	3	5	8	95	3	30	4	100	5	10	3	32	6	148	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	2	1	2	1	1	2	1	2	2	2	1	2	2	2	2	2	2	2
28	77	77	226	3304	77	12971	1	1	35	5	0	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	500	-9	1000	1800	2000	3	20	6	70	3	15	8	15	2	120	1	20	4	20	8	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	20	3	20	2	70	8	180	3	10	2	110	3	20	4	40	-9	-9	3	10	8	95	1	5	8	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1
28	223	223	10	282	282	13091	2	1	43	5	0	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	6	1	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	900	-9	1300	1900	2200	8	30	1	2	3	20	8	128	4	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	1	5	8	85	3	15	8	105	1	30	8	90	-9	-9	-9	-9	-9	-9	3	30	1	5	8	25	2	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-7	1	3	1	1	1	1	1	2	1	1
9	137	137	9	137	137	11102	1	2	52	2	1	1	1	-9	-9	-9	8	1	-9	-9	8	7	-9	-9	8	7	-9	-9	1	-9	-9	-9	8	7	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	700	1200	1900	2300	8	5	7	115	5	20	1	40	-9	-9	-9	-9	-9	-9	-9	-9	3	5	1	5	7	130	8	15	7	125	8	20	-9	-9	-9	-9	3	10	8	80	7	225	3	40	8	65	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	140	7	88	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	3	3	3	1	2	3	1	1	2	2	-7	2	2	1	1	1	2	1	1
9	89	89	9	89	89	11062	1	2	52	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	700	1130	1900	2200	1	3	3	23	4	20	8	134	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	30	4	10	6	150	1	10	3	15	6	10	8	15	3	25	8	185	3	5	6	115	3	10	8	110	-9	-9	-9	-9	-9	-9	-9	-9	3	10	6	10	8	160	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	1	2	-7	-7	2	2	2	1	2	2	-7	1	2	1	1	1	1	1	1
9	73	73	9	73	73	11048	1	1	46	2	0	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	500	630	1130	1900	2200	3	20	4	60	3	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	3	15	4	115	1	30	8	105	3	15	-9	-9	3	30	8	60	6	120	8	60	4	20	3	45	8	115	-9	-9	-9	-9	-9	-9	3	15	1	5	3	15	8	145	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	2	-7	1	2	2	2	2	3	-7	1	2	1	1	1	1	1	1
28	182	182	28	182	182	13061	1	2	53	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	1	2	-9	-9	0	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	500	800	1200	1830	2200	1	5	3	75	5	60	4	40	-9	-9	-9	-9	-9	-9	-9	-9	3	45	5	5	4	70	3	5	4	115	-9	-9	-9	-9	-9	-9	3	15	8	75	4	180	1	15	3	30	5	5	3	45	8	25	-9	-9	-9	-9	3	45	8	150	1	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	2	-7	1	1	1	1	1	1	1	1	1
27	34	34	27	34	34	12873	1	2	41	2	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	700	1300	1800	2030	3	60	4	40	5	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	60	1	45	4	195	8	45	-9	-9	-9	-9	-9	-9	3	25	8	95	3	75	8	45	5	5	8	55	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	8	130	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	2	-7	2	3	1	1	1	1	1	1
30	44	44	30	44	44	13190	1	2	49	2	0	-9	1	-9	-9	-9	1	7	-9	-9	1	7	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	7	-9	-9	0	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	9	-9	-9	-9	400	900	1200	2000	2100	3	30	4	30	7	60	3	3	5	42	4	135	-9	-9	-9	-9	3	12	4	48	8	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	50	7	180	3	5	7	160	3	30	8	45	-9	-9	-9	-9	-9	-9	3	32	8	28	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	3	3	1	-7	1	1	3	1	2	1	2	1	2	1	1	1	1	1	1
28	173	173	6	3300	173	13052	1	1	45	4	0	-9	1	-9	-9	-9	1	-9	-9	-9	5	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	3	-9	-9	7	1	-9	-9	5	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	6	-9	-9	-9	500	900	1300	1900	2100	1	5	3	10	6	25	3	20	2	5	4	25	5	5	4	145	3	10	8	5	6	45	1	20	6	40	3	30	6	90	-9	-9	3	20	8	40	6	240	3	30	2	10	6	20	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	40	6	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	3	3	1	-7	3	1	3	1	3	-7	-7	1	1	2	2	2	2	2	2
30	32	32	30	2035	32	13179	1	2	36	2	0	-9	1	-9	-9	-9	1	2	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	2	-9	-9	1	-9	-9	-9	2	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	1	-9	-9	200	930	1500	2000	2200	8	15	1	15	7	375	3	45	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	5	4	305	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	3	60	4	15	1	35	2	70	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	1	1	1	1	1	2	2	3	-7	-7	1	1	2	1	1	1	1	1
15	55	55	294	55	55	12120	1	2	47	2	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	500	730	1200	1800	2000	8	10	1	5	6	5	3	45	4	85	-9	-9	-9	-9	-9	-9	3	10	1	25	6	115	3	5	6	115	-9	-9	-9	-9	-9	-9	3	10	6	200	3	5	6	85	3	40	6	20	-9	-9	-9	-9	-9	-9	-9	-9	3	25	1	5	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	-7	-7	1	1	1	1	1	1	1	1
