basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	linenumb	workstat	mainoccu	mainjob	farmstat	nonfarm	hrsjob	benefits	taxes	secndjob	secnoccu	jobsecnd	FARMSTA2	NONFARM2	HRSJOB2	BENEFIT2	TAXES2	hrsdayt	dayswkt	timepay	weektime	REGUJE1	finishp	paypiece	hrsdaypc	dyswekpc	weekpc	REGUJE2	hrsfarm	dywkfarm	wkyrfarm	REGUJE3A	livestok	daywkliv	wkyrlivs	REGUJE3B	expnsto	incmstok	consstok	hrsfish	dywkfish	wkyrfish	REGUJE4	incfish	familbus	typebus	homebus	hrsself	dywkself	wkyrself	REGUJE5	incmself
17	180	180	17	2102	180	12394	1	1	1	992	3	-9	2	7.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	1.0	7.0	57.14	9.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.0	0.0	0.0	-9	500	0	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	180	180	17	2102	180	12394	1	2	1	302	3	-9	1	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	2.0	1.0	7.0	3	1900.0
17	180	180	17	2102	180	12394	1	3	1	336	3	-9	2	45.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	9.0	5.0	60.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	179	179	17	179	179	12393	1	1	1	302	3	-9	1	7.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	1.0	7.0	52.0	1	50.0
17	179	179	17	179	179	12393	1	2	1	335	3	-9	1	14.0	0	0	1	401	3	-9	1	14.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	2.0	7.0	4.0	3	1355	0	0	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	1.0	7.0	52.0	1	30.0
17	179	179	17	179	179	12393	1	3	1	202	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	179	179	17	179	179	12393	1	4	1	231	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	179	179	17	179	179	12393	1	5	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	4.0	3	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	161	161	17	161	161	12379	1	1	1	641	3	-9	1	72.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	24.0	3.0	52.0	1	200.0
17	161	161	17	161	161	12379	1	3	1	715	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	230.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	161	161	17	161	161	12379	1	4	1	335	3	-9	2	24.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	4.0	6.0	50.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	161	161	17	161	161	12379	1	6	1	762	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	207.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	161	161	17	161	161	12379	1	5	1	859	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	0.4	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	161	161	17	161	161	12379	1	8	1	691	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	150.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	177	177	17	177	177	12391	1	1	1	757	3	-9	2	40.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	216.67	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	177	177	17	177	177	12391	1	3	1	229	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	86	86	17	86	86	12327	1	2	1	47	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	20.0	2.0	1000.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	86	86	17	86	86	12327	1	3	1	231	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	265.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	86	86	17	86	86	12327	1	4	1	45	3	-9	2	-9.0	0	0	1	29	3	-9	2	6.0	0	0	3.2	5.0	350.0	40.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	193	193	17	193	193	12405	1	1	1	501	3	-9	2	56.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	7.0	250.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	336	336	298	3150	336	12540	1	1	1	902	3	-9	1	32.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	1090.91	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
13	250	250	11	218	218	11769	1	1	1	852	3	-9	1	45.0	0	0	1	823	3	-9	1	27.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	16.0	3	5520	3200	0	-9.0	-9.0	-9.0	-9	-9.0	1	31	1	14.2	2.0	52.0	1	155.0
13	250	250	11	218	218	11769	1	3	1	643	3	-9	1	39.0	0	0	1	335	3	-9	1	23.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	31	1	13.8	2.0	52.0	1	110.0
1	156	156	1	2546	156	10113	1	1	1	331	3	-9	3	42.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	52.0	1	12960	2000	70	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	6.0	7.0	52.0	1	-7.0
1	156	156	1	2546	156	10113	1	2	1	302	3	-9	1	84.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	13.0	7.0	52.0	1	200.0
19	5	5	19	3301	5	12583	1	1	1	203	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	272.73	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	52.0	1	16250	5000	3000	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
19	5	5	19	3301	5	12583	1	2	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	237	237	202	237	237	12446	1	1	1	781	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	208.3	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.5	7.0	52.0	1	1640	1000	480	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	237	237	202	237	237	12446	1	2	2	819	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	10.0	13.0	7.0	4.0	8.0	4	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	237	237	202	237	237	12446	1	7	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.2	7.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	237	237	202	237	237	12446	1	8	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.08	7.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	1	1	828	3	-9	2	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	6.0	1.0	500.0	36.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	3	2	828	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	5.0	2.0	300.0	45.0	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	4	2	828	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	5.0	2.0	70.0	23.0	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	6	2	828	3	-9	2	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	5.0	2.0	100.0	42.0	4	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	7	1	828	3	-9	2	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	6.0	1.0	400.0	46.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	10	1	932	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	51.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	286	286	17	2113	286	12494	1	5	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	4.0	7.0	12.0	3	189	0	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
28	104	118	241	3060	118	13000	2	1	1	993	3	-9	1	30.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.5	7.0	52.0	1	3744	600	1000	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	6.0	5.0	52.0	1	500.0
28	104	118	241	3060	118	13000	2	2	1	943	3	-9	1	6.0	0	0	1	335	3	-9	1	5.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.33	7.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	5.5	2.0	52.0	1	270.0
28	104	118	241	3060	118	13000	2	8	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.17	7.0	52.0	1	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	186	186	17	186	186	12399	2	1	1	335	3	-9	1	8.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	3.0	52.0	1	70.0
17	186	186	17	186	186	12399	2	2	1	336	3	-9	2	63.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	13.5	7.0	35.0	1.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	186	186	17	186	186	12399	2	3	1	335	3	-9	3	8.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	0	4.0	3.0	52.0	1	-7.0
17	186	186	17	186	186	12399	2	4	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	1.0	3	13	0	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
19	1	1	19	1	1	12581	1	1	1	493	3	-9	1	48.0	0	0	1	779	3	-9	1	12.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	1.0	7.0	30.0	1	5320	2200	1200	-9.0	-9.0	-9.0	-9	-9.0	1	33	1	10.0	6.0	52.0	1	86.67
19	1	1	19	1	1	12581	1	2	1	779	3	-9	1	48.0	0	0	1	302	3	-9	1	8.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.5	7.0	30.0	1	-7	-7	-7	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	9.0	7.0	52.0	1	50.0
19	1	1	19	1	1	12581	1	3	1	779	3	-9	1	31.5	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	33	1	4.5	5.0	13.0	2	-7.0
10	244	244	10	244	244	13320	1	1	1	781	3	-9	2	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	3.0	7.0	200.0	10.0	2	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.5	7.0	12.0	3	2134	700	4100	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
10	244	244	10	244	244	13320	1	2	1	914	3	-9	2	55.0	1	0	0	-9	-9	-9	-9	-9.0	-9	-9	7.58	7.0	180.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
10	244	244	10	244	244	13320	1	4	1	336	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	200.0	23.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
2	50	50	209	3482	50	10166	1	1	1	336	3	-9	2	48.0	1	0	0	-9	-9	-9	-9	-9.0	-9	-9	7.0	6.0	150.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
2	50	50	209	3482	50	10166	1	2	1	116	3	-9	2	48.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	300.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
2	50	50	209	3482	50	10166	1	3	1	229	3	-9	2	40.0	1	1	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	5.0	270.0	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	256	256	229	256	256	12465	1	1	1	757	3	-9	2	48.0	0	0	1	331	3	-9	1	1.0	0	0	-9.0	-9.0	-9.0	-9.0	-9	1.0	200.0	8.0	6.0	52.0	1	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	1.0	1.0	52.0	1	-7.0
17	256	256	229	256	256	12465	1	2	1	913	3	-9	2	78.0	0	0	1	828	3	-9	1	3.0	0	0	10.0	6.0	53.85	17.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	1	62	1	3.0	1.0	52.0	1	700.0
17	256	256	229	256	256	12465	1	3	1	230	3	-9	2	48.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	8.0	6.0	250.0	21.0	3	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	256	256	229	256	256	12465	1	6	3	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.08	7.0	52.0	1	792	1080	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	313	313	17	313	313	12521	1	1	1	995	3	-9	2	4.5	0	0	1	756	3	-9	2	-9.0	0	0	2.16	3.0	126.6	52.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	313	313	17	313	313	12521	1	2	1	914	3	-9	2	5.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	5.0	1.0	150.0	36.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	0.83	7.0	2.0	3	158	0	0	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	313	313	17	313	313	12521	1	3	1	480	3	-9	2	21.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	25.0	4.0	3.0	7.0	6.0	3	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	313	313	17	313	313	12521	1	4	1	480	3	-9	2	21.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	25.0	4.0	3.0	7.0	6.0	3	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	313	313	17	313	313	12521	1	5	1	692	3	-9	1	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	3.0	3.0	48.0	1	30.0
17	313	313	17	313	313	12521	1	6	1	692	3	-9	1	-9.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	0	-9	-9	3.0	3.0	48.0	1	60.0
17	313	313	17	313	313	12521	1	7	1	692	3	-9	2	6.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	1.0	7.0	5.0	38.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
17	313	313	17	313	313	12521	1	8	1	692	3	-9	2	1.0	0	0	0	-9	-9	-9	-9	-9.0	-9	-9	0.5	2.0	2.0	38.0	1	-9.0	-9.0	-9.0	-9.0	-9.0	-9	-9.0	-9.0	-9	-9	-9.0	-9.0	-9.0	-9	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0	-9	-9	-9	-9.0	-9.0	-9.0	-9	-9.0
