basebrgy	basehhno	basewman	BRGAY02	HHNUMB02	WOMAN02	uncmomid	MOMCH02	momlnumb	agemom	maristat	knowhere	timewith	trapped	dowant	husbway	letwear	please	angrycon	sexelse	rdiscuss	pdiscuss	rdisyear	pdisyear	rdispreg	pdispreg	rgotinfo	pgotinfo	rinfoyr	pinfoyr	rinfoprg	pinfoprg	rsettle	psettle	rsetyear	psetyear	rsetpreg	psetpreg	rnagged	pnagged	rnagyear	pnagyear	rnagpreg	pnagpreg	ryelled	pyelled	ryellyr	pyellyr	ryellprg	pyellprg	rswore	pswore	rsworeyr	psworeyr	rsworprg	psworprg	rsulked	psulked	rsulkyr	psulkyr	rsulkprg	psulkprg	rstomped	pstomped	rstompyr	pstompyr	rstomprg	pstomprg	rsmash	psmash	rsmashyr	psmashyr	rsmashpr	psmashpr	rhand	phand	rhandyr	phandyr	rhandprg	phandprg	rthrew	pthrew	rthrewyr	pthrewyr	rthrewpr	pthrewpr	rpushed	ppushed	rpushyr	ppushyr	rpushprg	ppushprg	rhit	phit	rhityr	phityr	rhitpreg	phitpreg	rhard	phard	rhardyr	phardyr	rhardprg	phardprg	rharmed	pharmed	rharmyr	pharmyr	rharmprg	pharmprg	PHURTR1	PHURTR2	PHURTR3	RHURTP1	RHURTP2	RHURTP3	startedf	violent	RESOLVE1	RESOLVE2	parehurt	hurtphys	paremed
10	231	231	202	3434	231	11353	1	2	38	2	1	0	0	0	0	0	0	0	0	0	1	-9	2	-9	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	3	1	1	0	1	1	1	1	3	0	1	1	0	0	0	0	1	0	1	-9	2	-9	1	0	0	-9	2	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
17	96	96	17	96	96	12334	1	2	42	2	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	0	-9	0	-9	1	0	1	-9	0	-9	1	0	0	-9	0	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	6	7	-9	1	1	6	-9	0	-9	0
11	151	151	11	151	151	11492	1	2	35	3	1	0	1	0	0	0	1	1	0	1	1	2	2	2	2	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
28	52	52	28	52	52	12951	1	2	49	2	1	0	0	0	0	0	1	1	0	1	1	2	2	2	2	1	1	1	0	1	0	0	0	-9	-9	-9	-9	1	0	1	-9	2	-9	0	0	-9	-9	-9	-9	1	0	0	-9	1	-9	1	0	1	-9	3	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
10	152	152	208	152	152	11277	2	2	40	2	1	1	0	0	0	0	0	0	0	1	1	1	3	1	0	1	1	1	3	1	0	0	0	-9	-9	-9	-9	1	1	3	1	0	1	1	1	2	1	1	1	1	0	3	-9	0	-9	1	1	1	3	1	1	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	4	-9	0	-9	0
11	147	147	292	3330	147	11488	2	2	34	3	1	0	1	1	0	0	1	0	0	1	1	3	3	3	0	1	1	3	2	1	1	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	0	3	-9	3	-9	1	0	3	-9	3	-9	0	0	-9	-9	-9	-9	1	0	2	-9	3	-9	1	0	1	-9	3	-9	1	0	1	-9	2	-9	1	0	1	-9	2	-9	1	0	0	-9	3	-9	1	0	1	-9	2	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	1	-9	-9	1	1	4	-9	1	2	0
10	213	213	10	213	213	11335	1	2	41	2	1	0	0	0	1	1	0	0	0	1	1	2	2	3	3	1	1	1	3	3	2	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	3	-9	3	-9	1	1	2	2	1	0	1	1	0	0	0	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	-9	-9	-9	13	-9	-9	2	2	6	-9	0	-9	0
16	147	147	16	147	147	12271	1	1	36	2	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	1	3	1	3	1	1	1	3	1	3	1	1	0	0	-9	0	-9	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	4	-9	-9	1	1	1	-9	0	-9	0
11	150	150	11	150	150	11491	1	2	54	2	1	0	1	0	0	0	1	1	0	1	1	1	1	2	2	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	1	2	3	-9	0	-9	0
11	165	165	11	165	165	11503	1	2	54	2	1	1	1	0	0	0	1	1	0	1	1	2	2	2	2	1	1	2	1	2	1	0	0	-9	-9	-9	-9	0	1	-9	2	-9	2	1	0	1	-9	2	-9	0	0	-9	-9	-9	-9	1	1	1	1	2	2	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	1	2	0
17	245	245	17	245	245	12454	2	2	36	3	1	1	1	0	0	0	0	0	0	1	1	3	3	2	2	1	1	3	3	3	3	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	0	1	-9	1	-9	1	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	0	1	-9	1	-9	1	0	1	-9	0	-9	0	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	8	-9	-9	-9	-9	-9	2	2	4	-9	1	1	0
11	137	137	11	137	137	11480	1	2	38	2	0	1	0	1	1	0	0	0	0	1	1	2	2	1	1	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	0	3	0	1	1	3	0	3	3	1	1	0	1	1	0	1	1	0	1	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	0	0	0	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	2	-9	5	-9	-9	2	1	4	-9	0	-9	0
17	34	34	17	34	34	12287	1	2	42	2	1	1	1	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
13	320	320	13	320	320	11808	1	2	46	2	1	0	0	0	0	0	0	0	0	1	1	3	3	3	3	1	1	1	2	1	1	0	0	-9	-9	-9	-9	1	1	1	1	2	0	1	1	2	0	1	0	1	0	1	-9	2	-9	1	1	2	2	1	0	1	1	2	1	2	0	1	1	1	1	3	0	1	0	1	-9	2	-9	1	0	0	-9	1	-9	1	0	1	-9	1	-9	1	0	0	-9	3	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	-9	-9	1	1	4	-9	1	2	0
6	118	118	6	118	118	10709	1	1	42	2	1	0	0	1	0	0	1	1	0	1	1	3	3	3	3	1	1	3	3	3	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	1	3	1	3	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	8	1	2	0
20	42	42	20	42	42	12634	1	2	37	2	1	1	1	1	1	0	1	0	0	1	1	1	2	1	1	1	1	1	2	1	1	0	0	-9	-9	-9	-9	1	1	1	2	1	2	0	1	-9	3	-9	3	0	1	-9	3	-9	3	0	0	-9	-9	-9	-9	0	1	-9	3	-9	3	0	1	-9	3	-9	0	0	0	-9	-9	-9	-9	0	1	-9	3	-9	3	0	0	-9	-9	-9	-9	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	-9	-9	-9	-9	-9	2	2	4	-9	0	-9	0
7	129	129	7	129	129	10814	1	2	48	2	0	0	0	0	0	0	0	0	0	1	1	2	2	1	1	1	1	1	1	2	1	0	0	-9	-9	-9	-9	1	1	2	1	2	1	1	1	3	1	2	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	2	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	1	-9	1	1	1	0	1	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	5	9	-9	7	-9	-9	1	1	4	-9	1	2	0
3	282	282	3	282	282	10445	1	1	40	3	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
16	31	31	16	31	31	12178	1	2	42	2	1	0	0	0	0	0	0	1	0	1	1	2	2	2	2	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	1	2	1	2	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	2	2	2	2	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	3	-9	0	-9	0
29	37	37	29	37	37	13125	1	2	43	2	1	0	0	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1	3	3	0	0	-9	-9	-9	-9	1	1	3	3	3	3	1	1	3	3	3	3	1	1	3	3	3	3	1	1	3	2	3	0	1	1	2	2	2	2	0	0	-9	-9	-9	-9	1	1	2	2	2	2	1	0	0	-9	0	-9	1	1	0	0	0	0	1	1	0	0	0	0	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	7	3	1	1	7	3	1	2	2	-9	1	1	0
17	216	216	307	3494	216	12427	1	1	45	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
6	46	46	6	46	46	10653	1	2	52	2	1	0	0	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	3	2	3	2	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	3	-9	0	-9	0
28	117	117	238	117	117	12999	1	2	40	2	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	-9	0	-9	0
17	65	65	17	65	65	12310	1	2	46	2	0	0	0	1	0	0	1	1	0	1	1	1	1	1	1	1	1	3	3	3	3	0	0	-9	-9	-9	-9	1	1	3	3	2	3	1	1	3	3	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	2	2	0	0	1	1	3	3	0	0	1	1	3	3	0	0	1	1	3	3	0	0	1	1	3	3	0	0	1	1	3	3	0	0	1	1	3	3	0	0	0	0	-9	-9	-9	-9	1	-9	-9	1	-9	-9	2	2	6	-9	0	-9	0
4	34	34	4	2312	34	10492	1	2	47	2	1	1	0	0	1	0	0	-8	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-9	1	-9	0	1	1	1	1	1	0	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	0	0	0	1	0	1	-9	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	4	-9	1	-9	-9	2	2	4	-9	0	-9	0
17	50	50	17	50	50	12295	1	1	43	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
28	61	61	28	61	61	12957	1	1	43	3	1	0	1	0	0	0	0	1	0	1	1	2	2	2	2	1	0	2	-9	2	-9	0	1	-9	1	-9	0	1	0	3	-9	3	-9	1	0	2	-9	2	-9	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	0	1	-9	1	-9	0	0	1	-9	1	-9	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	2	-9	-9	2	2	4	-9	0	-9	0
3	129	129	202	4023	129	10308	1	2	41	2	1	0	0	0	0	0	0	0	0	1	1	2	2	1	1	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	1	1	1	1	1	0	0	0	-9	-9	-9	-9	1	1	0	0	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
2	21	21	2	21	21	10143	1	1	38	2	1	1	0	0	0	1	0	0	0	1	1	2	2	0	0	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	0	0	-9	1	-9	1	1	0	0	1	1	1	1	0	0	1	1	1	1	2	2	1	1	1	0	0	-9	0	-9	0	0	-9	-9	-9	-9	1	1	1	2	1	1	1	0	1	-9	1	-9	1	1	2	0	1	1	1	0	0	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	13	-9	-9	13	-9	-9	2	2	1	-9	0	-9	0
10	207	207	10	4055	207	11329	1	4	36	2	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	0	-9	0	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
28	124	124	28	124	124	13006	1	2	37	2	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	1	-9	1	-9	1	1	1	1	1	0	1	0	0	-9	-9	-9	-9	1	0	1	-9	2	-9	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	2	-9	-9	2	2	4	-9	0	-9	0
30	42	42	30	42	42	13188	1	2	46	2	0	0	1	0	0	1	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	2	-9	1	2	0
11	100	100	11	100	100	11447	1	1	47	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
13	400	400	13	400	400	11879	1	2	53	2	1	1	0	0	0	1	1	1	0	1	0	2	-9	2	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	2	2	1	1	1	1	1	2	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	3	-9	1	0	1	-9	3	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	1	0	0	0	0	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	4	-9	-9	2	-9	-9	1	1	4	-9	0	-9	0
3	257	257	3	2183	257	10420	1	2	36	2	1	0	0	0	0	1	1	0	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	1	0	0	0	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	-9	1	-9	1	2	0
11	136	136	11	2325	136	11479	1	2	34	2	1	1	1	0	1	0	0	0	0	1	1	3	3	3	3	1	1	1	1	3	3	0	0	-9	-9	-9	-9	1	1	1	1	3	3	1	1	1	1	3	3	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	4	-9	-9	9	-9	-9	1	1	4	-9	0	-9	0
15	83	83	15	83	83	12144	1	2	38	2	1	0	1	0	0	1	1	-8	0	0	0	-9	-9	-9	-9	1	1	2	2	1	1	0	0	-9	-9	-9	-9	1	0	3	-9	3	-9	1	1	1	1	1	0	1	0	2	-9	2	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	2	-9	0	-9	0
3	308	308	3	308	308	10467	1	2	41	2	1	0	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	0	1	-9	1	-9	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	-9	0	-9	0	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
19	10	10	19	10	10	12588	1	2	44	2	1	0	0	0	0	0	0	1	0	1	1	3	2	3	1	1	1	2	2	2	2	0	0	-9	-9	-9	-9	0	1	-9	2	-9	0	1	1	1	1	0	0	0	1	-9	1	-9	0	0	1	-9	1	-9	0	0	1	-9	1	-9	0	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	-9	-9	-9	13	-9	-9	1	1	4	-9	0	-9	1
15	97	97	15	97	97	12158	1	1	46	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	0
2	77	77	9	3450	77	10190	1	2	46	2	0	0	1	0	0	0	0	0	0	1	0	1	-9	1	-9	1	1	3	3	3	3	0	0	-9	-9	-9	-9	0	1	-9	3	-9	3	1	1	3	3	3	3	1	0	2	-9	2	-9	0	1	-9	1	-9	1	1	0	2	-9	2	-9	1	0	0	-9	2	-9	1	1	3	0	3	0	1	0	3	-9	3	-9	1	0	2	-9	2	-9	1	0	1	-9	3	-9	1	1	1	0	2	0	0	0	-9	-9	-9	-9	1	-9	-9	1	-9	-9	2	2	4	-9	0	-9	0
7	31	31	7	31	31	10734	2	2	61	2	1	0	0	1	0	0	0	0	0	1	0	1	-9	0	-9	1	0	1	-9	0	-9	0	0	-9	-9	-9	-9	1	1	0	1	1	0	0	1	-9	1	-9	0	1	0	0	-9	1	-9	1	0	0	-9	1	-9	0	1	-9	1	-9	0	0	1	-9	0	-9	1	0	1	-9	0	-9	1	0	0	-9	-9	-9	-9	0	1	-9	0	-9	1	1	0	1	-9	1	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	1	-9	-9	1	-9	-9	1	1	2	-9	0	-9	0
15	26	26	15	26	26	12093	1	2	43	2	1	0	0	1	1	0	1	-8	0	0	0	-9	-9	-9	-9	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	0	0	-9	-9	-9	-9	1	1	1	1	3	3	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	2	-9	0	-9	0
15	89	89	15	89	89	12150	1	2	45	2	1	1	1	1	0	1	1	0	0	1	1	2	1	3	2	1	1	1	1	2	2	0	0	-9	-9	-9	-9	1	1	0	2	3	3	1	1	2	1	3	3	1	1	0	1	2	1	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	-9	4	-9	0	-9	0
