basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	linenumb	relhead	relmom	relindex	sex	monbirth	yearbirt	age	gradecom	vocation	inschool
13	176	176	11713	21713	1	6	19	19	21	1	9	1979	28	-9	0	-9
13	176	176	11713	21713	1	7	5	5	7	2	2	1980	27	-9	0	-9
13	176	176	11713	21713	1	8	30	30	30	2	1	1980	27	-9	0	-9
28	67	67	12962	22962	1	1	0	1	2	1	12	1954	52	-9	0	-9
28	67	67	12962	22962	1	2	1	0	3	2	12	1956	50	3	0	0
28	67	67	12962	22962	1	3	4	4	6	1	11	1980	26	-9	0	-9
28	67	67	12962	22962	1	4	4	4	6	1	2	1982	25	-9	0	-9
28	67	67	12962	22962	1	5	4	4	34	1	8	1983	24	13	0	1
28	67	67	12962	22962	1	6	5	5	7	2	8	1984	23	-9	0	-9
28	67	67	12962	22962	1	7	4	4	6	1	10	1986	21	-9	0	-9
28	67	67	12962	22962	1	8	8	8	15	1	6	2005	2	-9	0	-9
28	67	67	12962	22962	1	9	8	8	15	1	6	2006	1	-9	0	-9
28	67	67	12962	22962	1	10	9	9	16	2	9	2007	0	-9	0	-9
28	96	96	12980	22980	1	1	0	1	2	1	11	1960	46	-9	0	-9
28	96	96	12980	22980	1	2	1	0	3	2	10	1958	49	9	0	0
10	138	138	11267	21267	2	5	5	9	16	2	5	2002	5	-9	0	-9
10	138	138	11267	21267	2	6	17	1	2	1	1	1948	59	-9	0	-9
12	132	132	11621	21621	1	1	0	1	2	1	7	1958	49	-9	0	-9
12	132	132	11621	21621	1	2	1	0	3	2	3	1957	50	15	0	0
12	132	132	11621	21621	1	3	5	5	7	2	8	1985	22	-9	0	-9
12	132	132	11621	21621	1	4	5	5	7	2	1	1987	20	-9	0	-9
10	138	138	11267	21267	2	7	18	0	3	2	3	1956	51	12	0	0
12	132	132	11621	21621	1	5	5	5	7	2	8	1989	18	-9	0	-9
12	132	132	11621	21621	1	6	4	4	6	1	1	1993	14	-9	0	-9
12	132	132	11621	21621	1	7	4	4	34	1	2	1984	23	10	0	0
10	138	138	11267	21267	2	8	21	19	21	1	5	1979	28	-9	0	-9
10	138	138	11267	21267	2	9	22	5	7	2	4	1979	28	-9	0	-9
10	138	138	11267	21267	2	10	27	9	16	2	5	2001	6	-9	0	-9
10	138	138	11267	21267	2	11	26	8	15	1	7	2002	5	-9	0	-9
10	138	138	11267	21267	2	12	31	31	31	1	1	1991	16	-9	0	-9
12	132	132	11621	21621	1	8	8	8	4	1	1	2006	1	-9	0	-9
12	132	132	11621	21621	1	9	45	45	45	1	8	2000	7	-9	0	-9
10	82	82	11227	21227	1	1	0	0	3	2	3	1955	52	9	0	0
10	82	82	11227	21227	1	2	4	4	34	1	10	1983	24	8	0	0
10	82	82	11227	21227	1	3	5	5	7	2	2	1993	14	-9	0	-9
10	82	82	11227	21227	1	4	5	5	7	2	6	1996	11	-9	0	-9
10	82	82	11227	21227	1	5	4	4	6	1	11	2001	6	-9	0	-9
10	82	82	11227	21227	1	6	4	4	6	1	11	1975	31	-9	0	-9
10	82	82	11227	21227	1	7	20	20	22	2	12	1982	24	-9	0	-9
10	82	82	11227	21227	1	8	9	9	16	2	7	2005	2	-9	0	-9
10	82	82	11227	21227	1	9	19	19	21	1	4	1977	30	-9	0	-9
10	82	82	11227	21227	1	10	5	5	7	2	9	1977	30	-9	0	-9
12	109	109	11602	21602	2	1	0	1	2	1	7	1960	47	-9	0	-9
12	109	109	11602	21602	2	2	1	0	3	2	7	1960	47	10	0	0
12	109	109	11602	21602	2	3	5	5	7	2	7	1982	25	-9	0	-9
12	54	54	11561	21561	2	3	8	8	4	1	11	2001	6	-9	0	-9
30	19	19	13326	23326	1	1	0	0	3	2	5	1955	52	4	0	0
30	19	19	13326	23326	1	2	5	5	7	2	12	1979	27	-9	0	-9
30	19	19	13326	23326	1	3	4	4	34	1	8	1983	24	11	0	0
30	19	19	13326	23326	1	4	5	5	7	2	6	1990	17	-9	0	-9
30	19	19	13326	23326	1	5	5	5	7	2	10	1992	15	-9	0	-9
30	19	19	13326	23326	1	6	4	4	6	1	10	1978	29	-9	0	-9
30	19	19	13326	23326	1	7	5	5	7	2	9	1984	23	-9	0	-9
30	19	19	13326	23326	1	8	19	19	21	1	6	1975	32	-9	0	-9
30	19	19	13326	23326	1	9	9	9	16	2	1	2006	1	-9	0	-9
30	26	26	13175	23175	1	1	0	0	3	2	10	1946	61	4	0	0
30	26	26	13175	23175	1	2	5	5	34	2	3	1984	23	10	0	0
30	26	26	13175	23175	1	3	19	19	1	1	10	1981	26	-9	0	-9
30	26	26	13175	23175	1	4	8	8	4	1	11	2005	1	-9	0	-9
30	26	26	13175	23175	1	5	9	9	5	2	12	2006	0	-9	0	-9
30	31	31	13178	23178	1	1	0	1	2	1	6	1960	47	-9	0	-9
30	31	31	13178	23178	1	2	1	0	3	2	9	1957	50	2	0	0
30	31	31	13178	23178	1	3	5	5	7	2	12	1982	24	-9	0	-9
30	31	31	13178	23178	1	4	4	4	34	1	12	1983	23	11	0	1
30	31	31	13178	23178	1	5	5	5	7	2	11	1986	21	-9	0	-9
30	31	31	13178	23178	1	6	5	5	7	2	2	1988	19	-9	0	-9
30	31	31	13178	23178	1	7	5	5	7	2	9	1989	18	-9	0	-9
32	31	31	13285	23285	1	1	0	1	2	1	6	1961	46	-9	0	-9
32	31	31	13285	23285	1	2	1	0	3	2	6	1963	44	6	0	0
32	31	31	13285	23285	1	3	5	5	34	2	11	1983	24	11	1	0
32	31	31	13285	23285	1	4	4	4	6	1	10	1994	13	-9	0	-9
32	31	31	13285	23285	1	5	5	5	7	2	5	2001	6	-9	0	-9
32	31	31	13285	23285	1	6	4	4	6	1	10	1982	25	-9	0	-9
32	31	31	13285	23285	1	7	20	20	22	2	3	1987	20	-9	0	-9
32	31	31	13285	23285	1	8	9	9	16	2	9	2004	3	-9	0	-9
12	109	109	11602	21602	2	4	9	9	16	2	10	1985	22	-9	0	-9
12	109	109	11602	21602	2	5	9	9	16	2	7	1999	8	-9	0	-9
12	64	64	11568	21568	1	1	0	1	2	1	9	1956	51	-9	0	-9
12	64	64	11568	21568	1	2	1	0	3	2	4	1956	51	5	0	0
12	64	64	11568	21568	1	3	4	4	34	1	7	1983	24	12	0	0
12	64	64	11568	21568	1	4	5	5	7	2	2	1985	22	-9	0	-9
12	64	64	11568	21568	1	5	4	4	6	1	10	1986	21	-9	0	-9
10	150	150	11275	21275	2	1	0	1	2	1	1	1951	56	-9	0	-9
10	150	150	11275	21275	2	2	1	0	3	2	10	1958	49	4	0	0
10	150	150	11275	21275	2	3	4	4	6	1	3	1986	21	-9	0	-9
10	150	150	11275	21275	2	4	4	4	6	1	4	1981	26	-9	0	-9
10	150	150	11275	21275	2	5	20	20	22	2	7	1981	26	-9	0	-9
10	150	150	11275	21275	2	6	8	8	15	1	1	2005	2	-9	0	-9
12	35	35	11544	21544	1	1	0	1	2	1	10	1957	50	-9	0	-9
12	35	35	11544	21544	1	2	1	0	3	2	3	1959	48	10	0	0
12	35	35	11544	21544	1	3	4	4	34	1	6	1983	24	10	0	0
10	150	150	11275	21275	2	7	22	22	13	2	6	1957	50	-9	0	-9
12	35	35	11544	21544	1	4	4	4	6	1	10	1984	23	-9	0	-9
12	35	35	11544	21544	1	5	4	4	6	1	3	1986	21	-9	0	-9
12	35	35	11544	21544	1	6	5	5	7	2	4	1988	19	-9	0	-9
12	35	35	11544	21544	1	7	4	4	6	1	10	1989	18	-9	0	-9
10	150	150	11275	21275	2	8	15	26	14	1	7	1988	19	-9	0	-9
12	35	35	11544	21544	1	8	4	4	6	1	3	1991	16	-9	0	-9
12	35	35	11544	21544	1	9	5	5	7	2	6	1992	15	-9	0	-9
12	35	35	11544	21544	1	10	5	5	7	2	7	1993	14	-9	0	-9
12	35	35	11544	21544	1	11	4	4	6	1	3	1996	11	-9	0	-9
12	35	35	11544	21544	1	12	5	5	7	2	4	2000	7	-9	0	-9
10	150	150	11275	21275	2	9	16	27	14	2	4	1991	16	-9	0	-9
12	97	97	11595	21595	1	1	0	1	2	1	11	1954	53	-9	0	-9
12	97	97	11595	21595	1	2	1	0	3	2	7	1955	52	6	0	0
32	31	31	13285	23285	1	9	8	8	15	1	6	2006	1	-9	0	-9
32	31	31	13285	23285	1	10	9	9	16	2	7	2007	0	-9	0	-9
32	31	31	13285	23285	1	11	3	18	11	2	12	1924	83	-9	0	-9
31	38	38	13230	23230	1	1	0	0	3	2	1	1950	57	0	0	0
31	38	38	13230	23230	1	2	1	1	2	1	3	1943	64	-9	0	-9
31	38	38	13230	23230	1	3	4	4	34	1	11	1983	24	3	0	0
31	38	38	13230	23230	1	4	4	4	6	1	1	1991	16	-9	0	-9
31	38	38	13230	23230	1	5	27	27	14	2	-8	1982	25	-9	0	-9
31	38	38	13230	23230	1	6	52	52	16	2	5	1997	10	-9	0	-9
32	13	13	13268	23268	1	1	0	1	2	1	10	1945	62	-9	0	-9
32	13	13	13268	23268	1	2	1	0	3	2	2	1949	58	2	0	0
32	13	13	13268	23268	1	3	5	5	34	2	8	1983	24	14	0	1
32	13	13	13268	23268	1	4	5	5	7	2	9	1980	27	-9	0	-9
32	13	13	13268	23268	1	5	8	8	15	1	10	2007	0	-9	0	-9
32	13	13	13268	23268	1	6	9	9	16	2	12	1991	16	-9	0	-9
31	48	48	13240	23240	1	1	0	1	2	1	7	1959	48	-9	0	-9
31	48	48	13240	23240	1	2	1	0	3	2	5	1959	48	4	0	0
31	48	48	13240	23240	1	3	4	4	6	1	11	1987	19	-9	0	-9
31	48	48	13240	23240	1	4	4	4	6	1	10	1989	18	-9	0	-9
31	48	48	13240	23240	1	5	5	5	7	2	6	1992	15	-9	0	-9
31	48	48	13240	23240	1	6	4	4	6	1	12	1993	13	-9	0	-9
31	48	48	13240	23240	1	7	5	5	7	2	7	1999	8	-9	0	-9
31	48	48	13240	23240	1	8	5	5	7	2	11	1977	29	-9	0	-9
31	48	48	13240	23240	1	9	19	19	21	1	10	1978	29	-9	0	-9
31	48	48	13240	23240	1	10	8	8	15	1	8	1999	8	-9	0	-9
31	48	48	13240	23240	1	11	9	9	16	2	3	2007	0	-9	0	-9
31	48	48	13240	23240	1	12	5	5	34	2	1	1984	23	11	0	0
31	48	48	13240	23240	1	13	9	9	5	2	1	2006	1	-9	0	-9
31	56	56	13247	23247	2	1	0	1	2	1	3	1953	54	-9	0	-9
31	56	56	13247	23247	2	2	1	0	3	2	5	1960	47	2	0	0
12	97	97	11595	21595	1	3	5	5	7	2	7	1980	27	-9	0	-9
12	97	97	11595	21595	1	4	5	5	34	2	9	1983	24	11	0	0
12	97	97	11595	21595	1	5	5	5	7	2	8	1987	20	-9	0	-9
12	97	97	11595	21595	1	6	5	5	7	2	4	1990	17	-9	0	-9
12	97	97	11595	21595	1	7	26	15	14	1	11	1979	27	-9	0	-9
32	24	24	13278	23278	1	1	0	1	2	1	12	1952	54	-9	0	-9
32	24	24	13278	23278	1	2	1	0	3	2	4	1956	51	6	0	0
32	24	24	13278	23278	1	3	4	4	6	1	2	1979	28	-9	0	-9
32	24	24	13278	23278	1	4	4	4	34	1	11	1983	23	11	0	0
32	24	24	13278	23278	1	5	18	3	11	2	8	1929	78	-9	0	-9
32	19	19	13273	23273	1	1	0	1	2	1	9	1955	52	-9	0	-9
32	19	19	13273	23273	1	2	1	0	3	2	5	1956	51	8	0	0
32	19	19	13273	23273	1	3	4	4	6	1	6	1980	27	-9	0	-9
32	19	19	13273	23273	1	4	4	4	6	1	11	1981	25	-9	0	-9
32	19	19	13273	23273	1	5	4	4	34	1	10	1983	24	11	0	0
32	19	19	13273	23273	1	6	4	4	6	1	8	1986	21	-9	0	-9
32	19	19	13273	23273	1	7	4	4	6	1	3	1988	19	-9	0	-9
32	19	19	13273	23273	1	8	4	4	6	1	10	1989	18	-9	0	-9
32	19	19	13273	23273	1	9	5	5	7	2	11	1991	16	-9	0	-9
32	19	19	13273	23273	1	10	4	4	6	1	10	1993	14	-9	0	-9
32	19	19	13273	23273	1	11	4	4	6	1	1	1997	10	-9	0	-9
32	23	23	13277	23277	1	1	0	1	2	1	4	1950	57	-9	0	-9
32	23	23	13277	23277	1	2	1	0	3	2	10	1953	54	3	0	0
32	23	23	13277	23277	1	3	4	4	34	1	10	1983	24	11	0	0
32	23	23	13277	23277	1	4	4	4	6	1	8	1985	22	-9	0	-9
32	23	23	13277	23277	1	5	4	4	6	1	9	1987	20	-9	0	-9
32	23	23	13277	23277	1	6	5	5	7	2	5	1989	18	-9	0	-9
32	23	23	13277	23277	1	7	4	4	6	1	3	1991	16	-9	0	-9
32	23	23	13277	23277	1	8	5	5	7	2	3	1993	14	-9	0	-9
32	23	23	13277	23277	1	9	4	4	6	1	8	1994	13	-9	0	-9
31	56	56	13247	23247	2	3	4	4	6	1	3	1982	25	-9	0	-9
32	20	20	13274	23274	2	1	0	1	2	1	5	1949	58	-9	0	-9
32	20	20	13274	23274	2	2	1	0	3	2	1	1957	50	2	0	0
32	20	20	13274	23274	2	3	4	4	6	1	2	1979	28	-9	0	-9
32	20	20	13274	23274	2	4	4	4	6	1	5	1987	20	-9	0	-9
31	39	39	13231	23231	2	1	0	1	2	1	7	1962	45	-9	0	-9
31	39	39	13231	23231	2	2	1	0	3	2	1	1965	42	4	0	0
32	26	26	13280	23280	1	1	0	1	2	1	7	1955	52	-9	0	-9
31	39	39	13231	23231	2	3	5	5	7	2	3	1988	19	-9	0	-9
32	26	26	13280	23280	1	2	1	0	3	2	4	1956	51	4	0	0
32	26	26	13280	23280	1	3	5	5	7	2	9	1980	27	-9	0	-9
31	39	39	13231	23231	2	4	4	4	6	1	12	1989	17	-9	0	-9
32	26	26	13280	23280	1	4	5	5	34	2	10	1983	24	11	0	0
31	39	39	13231	23231	2	5	4	4	6	1	9	1992	15	-9	0	-9
32	26	26	13280	23280	1	5	5	5	7	2	5	1987	20	-9	0	-9
32	26	26	13280	23280	1	6	4	4	6	1	12	1988	18	-9	0	-9
31	39	39	13231	23231	2	6	5	5	7	2	12	1993	13	-9	0	-9
32	26	26	13280	23280	1	7	5	5	7	2	4	1991	16	-9	0	-9
31	39	39	13231	23231	2	7	5	5	7	2	7	1995	12	-9	0	-9
31	39	39	13231	23231	2	8	4	4	6	1	4	1997	10	-9	0	-9
32	26	26	13280	23280	1	8	19	19	21	1	9	1979	28	-9	0	-9
