basebrgy	basehhno	basewman	uncmomid	uncchdid	MOMCH07	incwage	incpiece	incfarm	inclstok	incfish	incself	incrent	incboard	incbonus	incloans	incwins	incgardn	incother	inspouse	inkids	inparent	inrelat	outspous	outkids	outparen	outrelat
10	96	96	11239	21239	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	156	156	11281	21281	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1
9	122	122	11087	21087	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	124	124	11089	21089	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	225	225	11182	21182	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	127	127	11092	21092	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0
10	228	228	11350	21350	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	192	192	11156	21156	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
9	39	39	11019	21019	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
10	118	118	11251	21251	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	215	215	11176	21176	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
9	193	193	11157	21157	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	271	271	11378	21378	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0
9	45	45	11025	21025	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10	201	201	11323	21323	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
27	89	89	12917	22917	1	1	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0
10	213	213	11335	21335	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0
10	125	125	11258	21258	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	216	216	11338	21338	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0
10	211	211	11333	21333	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
10	84	84	11229	21229	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1
10	229	251	11371	21371	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	277	277	11382	21382	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1
9	200	200	11164	21164	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
10	47	47	11202	21202	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	188	188	11152	21152	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	202	202	11166	21166	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
10	57	57	11210	21210	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	145	145	11110	21110	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	169	169	11134	21134	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	46	46	11201	21201	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	201	201	11165	21165	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	149	149	11274	21274	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9	203	203	11167	21167	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9	197	197	11161	21161	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11	213	213	11533	21533	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
27	90	90	12918	22918	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	144	144	11109	21109	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	34	34	11015	21015	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	82	82	11055	21055	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
10	256	256	11375	21375	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
9	117	117	11082	21082	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	154	154	11119	21119	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	74	74	11427	21427	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	150	150	11115	21115	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
9	60	60	11038	21038	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	224	224	11181	21181	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	100	100	11447	21447	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
27	46	46	12881	22881	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	76	76	12906	22906	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	77	77	11429	21429	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	39	39	11401	21401	1	1	0	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
11	83	83	11433	21433	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	95	95	11238	21238	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26	10	10	12791	22791	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	109	109	11455	21455	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	126	126	11470	21470	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
11	21	21	11387	21387	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11	34	34	11398	21398	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	136	136	11479	21479	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
11	58	58	11417	21417	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
26	24	24	12804	22804	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	46	46	12824	22824	2	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1
26	14	14	12795	22795	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0
26	29	29	12809	22809	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	197	197	11319	21319	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	206	206	11168	21168	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	208	208	11529	21529	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
11	186	186	11519	21519	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	52	52	12886	22886	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
11	216	216	11535	21535	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
27	94	94	12921	22921	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
27	43	43	12879	22879	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	91	91	12919	22919	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
27	82	82	12912	22912	2	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	85	85	11058	21058	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
9	232	232	11186	21186	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
11	203	203	11525	21525	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	218	218	11178	21178	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	36	36	11016	21016	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10	148	148	11273	21273	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
11	56	56	11415	21415	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
9	64	64	11042	21042	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9	43	43	11023	21023	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	1
9	131	131	11096	21096	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	91	91	11438	21438	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	66	66	11044	21044	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	134	134	11099	21099	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
27	79	79	12909	22909	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	74	74	11049	21049	2	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1
9	71	71	11046	21046	1	1	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
27	12	12	12851	22851	2	1	0	1	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
9	173	173	11138	21138	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
9	180	180	11144	21144	2	1	1	0	1	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
27	67	67	12898	22898	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	52	52	12830	22830	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
32	14	14	13269	23269	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
32	21	21	13275	23275	2	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
32	30	30	13284	23284	2	1	1	0	1	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
11	104	104	11451	21451	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
26	22	22	12802	22802	1	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
26	41	41	12819	22819	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
26	26	26	12806	22806	1	1	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
26	70	70	12845	22845	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
10	224	224	11346	21346	1	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
10	221	221	11343	21343	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	202	202	11524	21524	2	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	190	190	11521	21521	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10	193	193	11316	21316	2	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12	133	133	11622	21622	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
12	37	37	11545	21545	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12	30	30	11539	21539	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
12	137	137	11626	21626	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
12	90	90	11588	21588	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25	14	14	12768	22768	1	1	0	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
32	32	32	13286	23286	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32	37	37	13291	23291	1	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0
32	18	18	13272	23272	1	1	0	0	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0	0	0	0
12	51	51	11558	21558	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12	78	78	11580	21580	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	32	32	11541	21541	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
12	124	124	11615	21615	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
31	64	64	13254	23254	2	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	28	28	13221	23221	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	105	105	11599	21599	2	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
31	31	31	13224	23224	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	131	131	11620	21620	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
12	108	108	11601	21601	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	43	43	13235	23235	2	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	45	45	11552	21552	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	111	111	11604	21604	2	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	0	0
12	138	138	11627	21627	1	1	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1
12	53	53	11560	21560	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	49	49	11556	21556	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
12	84	84	11583	21583	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	13	13	13211	23211	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	70	70	11573	21573	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	27	27	13327	23327	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12	39	39	11547	21547	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	63	63	13253	23253	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
12	15	15	11536	21536	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	117	117	11670	21670	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
13	486	486	11955	21955	2	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
13	284	284	11791	21791	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1
13	350	350	11835	21835	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
13	265	265	11781	21781	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
28	105	105	12989	22989	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	141	141	13023	23023	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	145	145	13027	23027	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28	33	33	12935	22935	2	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	44	44	12944	22944	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	117	117	12999	22999	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
28	30	30	12932	22932	2	1	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
28	24	24	12926	22926	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0
28	77	77	12971	22971	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	98	98	12982	22982	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	41	41	13233	23233	2	1	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0
31	19	19	13216	23216	2	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
31	6	6	13205	23205	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
31	59	59	13249	23249	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	26	26	13220	23220	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	61	61	13251	23251	2	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	11	11	13209	23209	2	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	129	129	12079	22079	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	116	116	12068	22068	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
14	20	20	11990	21990	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	69	69	12026	22026	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	101	101	12054	22054	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	121	121	12073	22073	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	24	24	11993	21993	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	75	75	12030	22030	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	213	213	11745	21745	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
11	172	172	11509	21509	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	362	362	11846	21846	2	1	1	0	0	0	0	0	0	1	1	0	0	0	1	1	0	1	1	0	0	1
11	148	148	11489	21489	2	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
13	102	102	11660	21660	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	93	93	11440	21440	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	444	444	11919	21919	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	522	522	11978	21978	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
13	84	84	11649	21649	2	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1
11	42	42	11403	21403	1	1	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0
28	163	163	13042	23042	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	149	149	11490	21490	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
28	142	142	13024	23024	1	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
28	207	207	13083	23083	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	22	22	11388	21388	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
27	55	55	12889	22889	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	58	58	12891	22891	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	25	25	12864	22864	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	17	17	12798	22798	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	71	71	12846	22846	2	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	65	65	12841	22841	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	77	77	12907	22907	1	1	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0
26	36	36	12815	22815	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27	83	83	12913	22913	1	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26	66	66	12842	22842	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0
10	49	49	11204	21204	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	88	88	11233	21233	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	199	199	11321	21321	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
10	133	133	11263	21263	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0
10	100	100	11242	21242	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0
12	81	81	11582	21582	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
12	77	77	11579	21579	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	46	46	13238	23238	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
12	24	24	11537	21537	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	10	10	13208	23208	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	74	74	11577	21577	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	49	49	13241	23241	2	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	110	110	11603	21603	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	45	45	13237	23237	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12	93	93	11591	21591	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
31	12	12	13210	23210	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12	55	55	11562	21562	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
31	4	4	13203	23203	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
12	86	86	11585	21585	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	57	57	13248	23248	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	89	89	12044	22044	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	78	78	12033	22033	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14	68	68	12025	22025	1	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0
14	50	50	12014	22014	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
14	112	112	12064	22064	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0
14	104	104	12057	22057	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1
13	96	96	11656	21656	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	303	303	11798	21798	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
13	189	189	11725	21725	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1
13	157	157	11698	21698	2	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0
13	224	224	11754	21754	2	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
11	114	114	11460	21460	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	125	125	11677	21677	1	1	1	0	1	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1
11	65	65	11422	21422	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13	216	216	11748	21748	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
28	211	211	13085	23085	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
28	178	178	13057	23057	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0
28	235	235	13095	23095	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	31	31	12933	22933	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
28	69	69	12963	22963	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
28	238	238	13096	23096	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	32	32	11396	21396	2	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
28	125	125	13007	23007	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	143	143	13025	23025	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
28	75	75	12969	22969	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
28	139	139	13021	23021	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	53	53	11412	21412	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0
28	124	124	13006	23006	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
11	121	121	11465	21465	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
11	33	33	11397	21397	2	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
31	60	60	13250	23250	2	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
