basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	montrvw	dayntrvw	yrntrvw	numbper	tabsent	hhldtype	sourcedw	wheredws	toilet	wheretf	garbage	litetype	cookfuel	foodstor	walkstor	ridestor	trancost	busyroad	AIRQURE1	AIRQURE2	AIRQUIN1	AIRQUIN2	gencond	neighcon	neighgar	areafood	settlemn	resarea	AREA50M	houses	walkhous	walkroad	kindroad	boatride	walktran	electric	elecserv	material	neighmat	housneat	children	mother	ownhouse	ownlots	valhouse	rentfree	rental	feerent	samehous	renovatn	roomnumb	bathroom	bicycle	bikecar	motobike	motorcar	cars	jeepney	trucks	boat	banca	carriage	tractor	vehicle	chicken	goats	pigs	cows	carabaos	horses	animal	livinset	dineset	cabinet	bedwmatt	bedwomat	furnitur	eleciron	elecfan	aircon	sewmach	refriger	gastove	oven	rcooker	micwave	prcooker	colortv	tvcable	vcr	recorder	cdplayer	karaoke	computer	internet	washingm	vacuum	kerstove	dvcamera	videogam	applian	EQUIPM1	EQ1NUMB	EQUIPM2	EQ2NUMB	EQUIPM3	EQ3NUMB	EQUIPM4	EQ4NUMB	EQUIPM5	EQ5NUMB	purchase	MAJORP1	MAJORP2	MAJORP3	MAJORP4	MAJORP5	business	TYPEBIS1	TYPEBIS2	EMPLOY1	EMPLOY2	telephon	totalcel	momcel	iccel	pacel	spouscel	economic	BETTER1	BETTER2	BETTER3	WORSE1	WORSE2	WORSE3	CROP1	EXPCROP1	SOLD1	CONSU1	CROP2	EXPCROP2	SOLD2	CONSU2	CROP3	EXPCROP3	SOLD3	CONSU3	CROP4	EXPCROP4	SOLD4	CONSU4	CROP5	EXPCROP5	SOLD5	CONSU5	CROP6	EXPCROP6	SOLD6	CONSU6	othsourc	agricoml	boarder	pension	remittan	allotmnt	donation	winnings	homegard	sources	inkind	valkind	food	alcobeve	tobacco	allowanc	watlight	cellcard	cabletv	itnetfee	soap	helper	transpo	newsmag	recreate	loans	houselot	schlfees	medical	clothing	durable	cphones	pcomputr	insuran	parties	expenses	OTHREXP1	OTHFREQ1	COST1	OTHREXP2	OTHFREQ2	COST2
30	21	21	30	21	21	2	13171	4	10	2005	4	0	4	5	4	5	-9	2	1	4	2.32	-9	15	5.0	0	1	-9	1	-9	3	3	3	2	6	1	1	15	0	2	2	-9	2	1	1	1	1	2	1	1	1	1	100000	-9	-9	-9	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2800	0	0	0	0	60000	1	1000	817	0	14.0	130	784	0	0	0	478	0	40	0	0	0	3500	2400	12300	550	250	0	0	100	8500	0	-9	-9	-9	-9	-9	-9
30	20	20	30	20	20	1	13170	4	21	2005	6	0	2	4	2	2	1	2	1	2	2.32	-9	15	0.0	0	4	-9	4	-9	3	3	3	2	6	1	1	20	0	0	2	-9	0	1	1	2	2	2	2	2	1	0	65000	-9	-9	-9	1	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	0	1	0	1	1	0	1	0	0	0	0	0	0	1	0	1	1	1	1	0	0	1	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	71	-9	0	-9	0	2	1	0	0	-9	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2500	300	0	15000	0	0	0	1	500	700	0	0.0	375	324	230	0	0	500	0	984	0	100	1550	0	4250	100	500	3900	3300	0	1200	2210	0	-9	-9	-9	-9	-9	-9
4	81	81	4	2510	81	1	10527	3	5	2005	8	0	6	1	2	2	3	1	1	4	2.28	-9	15	5.0	0	1	-9	3	4	3	3	2	2	3	1	1	20	0	0	2	-9	0	1	1	2	2	2	1	1	1	1	95000	-9	-9	-9	1	1	4	5	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	1	1	2	1	1	0	1	3	0	0	1	1	0	1	0	0	1	0	2	0	0	1	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	8	-9	-9	1	62	-9	0	-9	0	4	1	1	1	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	4000	0	0	30000	0	0	0	1	2000	2000	0	50.0	150	1550	400	0	0	1210	0	1292	0	100	1500	0	5000	1300	5200	24000	8000	0	6320	12500	0	-9	-9	-9	-9	-9	-9
13	338	338	13	338	338	1	11824	1	8	2005	6	0	2	9	-9	2	1	1	1	3	2.09	15	-9	-9.0	0	3	-9	1	-9	4	3	3	2	1	1	1	20	0	2	2	-9	2	1	1	3	3	1	2	2	1	0	40000	-9	-9	-9	0	-9	3	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	3	-9	-9	1	62	-9	0	-9	1	3	1	1	0	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	300	978	21	0.0	300	1535	480	0	0	290	0	480	0	300	0	0	1295	100	0	23400	13000	0	0	3000	1	1	1	20	-9	-9	-9
6	132	132	6	132	132	1	10722	5	6	2005	6	0	6	1	4	2	1	2	1	4	2.33	-9	30	10.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	0	3	-9	5	1	1	1	1	2	1	1	1	0	20000	-9	-9	-9	1	1	2	2	0	0	1	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	8	-9	-9	-9	1	71	-9	0	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1000	1000	150	140.0	0	1413	0	0	0	1000	0	1800	0	0	0	3000	0	300	500	118000	0	0	0	7000	0	-9	-9	-9	-9	-9	-9
4	146	146	4	146	146	2	10588	2	19	2005	6	0	6	9	-9	2	1	1	1	3	2.28	-9	5	5.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	5	2	-9	5	1	1	2	2	2	3	2	1	1	150000	-9	-9	-9	1	1	3	2	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	1	2	2	1	0	1	1	0	0	1	1	0	1	0	0	2	0	4	0	0	0	0	0	1	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	6	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	0	0	0	0	1	500	1790	0	280.0	0	2650	0	0	0	936	0	100	0	0	0	20000	0	3300	300	0	0	0	1700	2700	0	-9	-9	-9	-9	-9	-9
28	20	20	28	20	20	2	12924	4	30	2005	8	0	6	1	2	2	3	2	1	4	2.48	-9	5	5.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	2	2	-9	2	1	1	2	2	2	2	2	1	0	70000	-9	-9	-9	1	0	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-9	-9	-9	0	-9	-9	-9	-9	0	3	0	0	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	8000	12000	0	0	0	0	0	1	1000	1050	0	0.0	100	1226	400	0	0	900	0	180	0	0	0	0	1836	14400	2000	7800	0	0	6900	2000	0	-9	-9	-9	-9	-9	-9
28	52	52	28	52	52	1	12951	5	7	2005	6	0	2	4	2	2	1	1	1	3	2.33	-9	10	5.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	4	2	-9	4	1	1	2	2	2	2	2	1	0	150000	-9	-9	-9	1	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	1	1	1	0	1	0	1	1	0	0	0	1	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	43	-9	0	-9	0	1	0	0	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	3900	25000	0	0	0	0	0	1	150	840	28	35.0	10	770	200	0	0	656	0	60	0	0	0	0	950	50	500	0	0	0	0	1000	0	-9	-9	-9	-9	-9	-9
28	74	74	28	74	74	2	12968	5	4	2005	9	0	2	3	2	2	1	1	1	4	2.33	-9	10	5.0	0	1	-9	1	-9	2	2	2	3	6	1	1	20	0	2	2	-9	2	1	1	2	2	2	2	2	1	0	50000	-9	-9	-9	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	2400	0	0	0	0	0	1	1000	1050	70	42.0	70	540	0	0	0	503	0	0	0	0	0	0	2370	50	500	0	0	0	0	1000	0	-9	-9	-9	-9	-9	-9
26	39	39	26	2543	39	1	12817	4	10	2005	11	0	6	4	4	2	3	2	2	4	2.41	-9	6	8.0	0	1	-9	1	-9	3	3	3	2	6	3	3	2	5	5	2	-9	5	0	1	1	1	1	2	1	1	0	1500	-9	-9	-9	1	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	2300	0	500	0	0	0	0	1	1500	1000	0	50.0	200	305	0	0	0	312	0	864	0	0	0	0	1280	1000	658	200	0	0	1840	1000	1	1	3	50	-9	-9	-9
30	19	19	30	19	19	1	13326	4	15	2005	9	0	6	5	4	2	1	2	1	4	2.46	-9	15	5.0	0	4	-9	5	-9	2	2	2	2	6	1	1	20	0	0	3	-9	0	1	1	1	1	2	1	1	1	0	50000	-9	-9	-9	1	1	3	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	2	0	0	0	0	1	0	1	1	2	0	0	1	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	0	10	1	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	1	62	-9	0	-9	0	2	0	0	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	0	0	10000	4000	0	0	1	600	1515	11	35.0	250	250	420	0	0	1853	0	1380	180	2100	1380	1200	6638	300	1600	14500	11320	0	15895	3700	0	-9	-9	-9	-9	-9	-9
26	67	67	317	67	67	2	13324	4	20	2005	2	0	2	7	4	5	-9	6	2	4	2.47	-9	14	7.0	0	1	-9	1	-9	4	4	2	2	6	3	3	7	0	11	2	-9	11	0	1	2	1	2	2	2	1	0	48000	-9	-9	-9	0	-9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	10	5	0	4	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	6	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	5	0	2000	650	1	1000	2000	2500	3	0	2500	600	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	4000	0	0	0	1	200	603	0	0.0	50	35	0	0	0	472	0	624	0	0	600	15000	812	585	450	0	0	0	260	2200	0	-9	-9	-9	-9	-9	-9
9	130	130	9	130	130	1	11095	4	9	2005	7	0	2	4	4	2	1	1	1	2	2.26	-9	5	0.0	0	1	-9	4	-9	2	2	2	2	3	1	1	20	0	0	2	-9	0	1	1	2	2	3	3	3	1	1	5000000	-9	-9	-9	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	1	1	2	1	0	0	1	1	0	0	1	1	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	-9	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	1	0	-9	1	4	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	3000	4000	0	0	0	0	0	0	0	-9	1156	200	0.0	450	800	150	0	0	491	0	300	0	0	0	0	17000	1000	1000	0	0	0	0	500	0	-9	-9	-9	-9	-9	-9
6	85	85	6	85	85	1	10681	5	4	2005	4	0	2	1	4	2	4	1	1	4	2.33	10	-9	-9.0	0	1	-9	4	-9	3	3	1	3	2	1	1	20	0	2	2	-9	2	1	1	1	1	3	3	2	1	0	50000	-9	-9	-9	1	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	39	-9	0	-9	0	0	-9	-9	-9	-9	2	-9	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	2000	0	10000	1	200	1050	50	14.0	0	450	0	0	0	200	0	840	0	200	0	0	500	200	500	0	0	0	0	300	0	-9	-9	-9	-9	-9	-9
6	88	88	6	88	88	1	10684	4	27	2005	5	0	4	1	2	2	3	1	1	3	2.33	-9	5	5.0	0	1	-9	2	3	2	2	2	2	1	1	1	20	0	0	3	-9	1	1	1	1	1	2	1	1	0	0	80000	2	-9	1500	0	-9	3	4	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	1	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	2	1	3	-9	-9	1	62	71	0	-9	0	1	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	10000	0	0	0	0	0	1	8000	1361	70	0.0	175	148	300	0	0	247	0	180	180	0	0	0	775	250	1500	1305	3000	0	1800	1020	0	-9	-9	-9	-9	-9	-9
10	89	89	10	89	89	1	11234	2	2	2005	5	0	2	1	1	2	3	1	1	3	2.02	5	-9	-9.0	0	1	-9	1	-9	4	4	2	1	1	1	1	20	0	0	2	-9	3	1	1	3	3	2	1	1	1	0	716000	-9	-9	-9	1	1	3	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	2	1	3	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	90	0	-9	1	3	0	1	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	16000	0	0	0	0	0	1	43000	1778.5	34	0.0	900	3100	400	0	400	602	0	200	0	0	0	0	35930	464	6190	10000	0	4000	-8	15200	1	1	1	10	-9	-9	-9
6	136	136	6	136	136	1	10726	4	28	2005	8	0	6	1	1	2	1	1	1	3	3.03	-9	20	10.0	0	1	-9	4	-9	2	2	2	2	3	1	1	20	0	0	3	-9	3	1	1	1	1	2	1	1	1	1	5000000	-9	-9	-9	1	0	5	2	0	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	1	2	2	1	0	1	3	0	0	1	1	0	1	0	0	2	0	1	1	1	0	0	0	1	0	1	1	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	8	3	1	-9	-9	0	-9	-9	-9	-9	0	6	1	1	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	5000	3000	30000	0	0	0	0	1	3000	5000	0	0.0	650	2810	2400	0	0	2000	0	1320	0	100	0	0	81910	12700	12000	0	5000	0	26340	36000	0	-9	-9	-9	-9	-9	-9
4	169	169	4	169	169	1	10604	3	4	2005	5	0	6	9	-9	2	1	1	1	3	2.28	-9	15	5.0	0	1	-9	1	-9	3	3	2	2	2	1	1	20	0	3	2	-9	3	1	1	2	2	1	1	1	0	0	3000000	2	-9	2000	1	0	5	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	0	0	1	3	0	0	1	2	1	2	1	0	1	0	2	2	1	1	0	1	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	9	3	-9	-9	1	33	-9	0	-9	1	2	0	0	1	0	1	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	200000	0	0	0	0	0	0	-9	2652	200	230.0	0	5480	1200	0	100	1426	0	500	0	60	0	0	0	100	5000	0	5000	0	3000	217000	0	-9	-9	-9	-9	-9	-9
28	51	51	28	51	51	1	12950	5	11	2005	4	0	2	3	1	2	1	1	1	3	2.33	-9	10	5.0	0	1	-9	1	-9	2	2	2	2	3	1	1	20	0	3	2	-9	3	1	1	2	2	2	2	2	1	1	600000	-9	-9	-9	1	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	1	0	1	2	0	0	1	1	0	1	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	1	4	1	1	-9	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	23000	0	0	0	1	500	840	0	0.0	0	2405	600	0	0	1105	0	180	0	0	10500	7000	5200	50	2500	0	0	0	0	1000	0	-9	-9	-9	-9	-9	-9
6	90	90	6	90	90	1	10686	4	30	2005	6	0	2	1	1	2	4	1	1	2	2.33	-9	5	10.0	0	1	-9	4	-9	3	3	2	2	2	1	1	20	0	0	2	-9	0	1	1	1	1	2	2	2	1	1	200000	-9	-9	-9	1	1	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	2	0	2	0	0	1	0	0	1	0	0	0	0	0	2	0	1	0	1	0	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	-9	-9	-9	0	-9	-9	-9	-9	0	1	0	0	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	26400	9000	2000	0	25800	0	0	0	1	500	1050	280	14.0	0	4080	120	0	0	300	0	2400	0	0	4800	3000	0	500	300	19250	0	0	2898	1450	0	-9	-9	-9	-9	-9	-9
17	63	335	17	63	335	1	12539	2	1	2005	7	0	6	5	2	2	1	4	1	4	2.43	-9	10	13.0	0	1	-9	1	-9	3	3	3	2	2	3	3	5	0	0	3	-9	3	1	1	3	2	2	1	1	1	1	500000	-9	-9	-9	0	-9	4	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	1	4	2	1	0	1	3	0	0	1	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	31	-9	0	-9	0	1	1	0	0	0	2	-9	-9	-9	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	721	0	140.0	500	2000	100	0	0	950	0	500	0	0	0	120000	560	0	1000	0	1800	0	0	1400	0	-9	-9	-9	-9	-9	-9
6	137	137	6	137	137	1	10727	4	21	2005	7	0	6	9	-9	2	1	1	1	3	2.35	-9	15	0.0	0	4	-9	1	-9	3	3	3	1	3	1	1	20	0	1	2	-9	2	1	1	3	3	1	1	1	1	1	5000000	-9	-9	-9	1	1	5	1	0	0	1	0	1	1	0	0	0	0	0	0	50	0	0	0	0	0	0	1	1	6	4	0	0	1	1	0	1	1	1	1	2	0	1	3	0	1	1	1	1	0	1	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	8	-9	-9	1	62	95	0	-9	1	3	1	0	0	-9	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	192000	20000	0	0	0	0	0	0	0	-9	4200	50	20.0	390	3065	300	0	300	1424	1000	6000	330	15	2000	0	5000	1000	50000	185000	0	0	31144	107000	0	-9	-9	-9	-9	-9	-9
6	112	112	6	112	112	1	10704	4	27	2005	6	0	6	1	4	2	1	1	1	4	2.33	-9	5	5.0	0	1	-9	3	-9	3	3	2	2	2	1	1	20	0	1	2	-9	1	1	1	1	1	3	2	2	1	0	50000	-9	-9	-9	1	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	1	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	-9	-9	-9	1	62	-9	0	-9	0	0	-9	-9	-9	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	0	0	0	6750	0	-9	1080	350	210.0	0	1338	0	0	0	200	0	480	168	0	0	0	0	50500	300	0	0	0	0	500	0	-9	-9	-9	-9	-9	-9
6	89	89	6	89	89	1	10685	4	22	2005	6	0	2	1	1	2	1	1	1	3	2.33	-9	5	5.0	0	4	-9	1	-9	3	3	3	2	3	1	1	15	0	1	2	-9	5	1	1	1	1	2	2	2	1	0	80000	-9	-9	-9	1	1	4	2	0	0	0	3	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	1	2	2	0	0	1	2	0	0	1	0	2	0	0	0	2	0	1	1	1	1	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	8	-9	-9	-9	1	71	62	0	-9	0	1	0	1	0	-9	2	-9	-9	-9	1	2	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	15000	48000	0	11000	0	0	0	1	30000	1750	150	0.0	480	1235	750	0	400	850	0	200	0	0	5100	2000	3000	6000	10000	2340	0	0	10880	14150	0	-9	-9	-9	-9	-9	-9
7	185	185	7	185	185	1	10853	3	21	2005	10	0	6	1	1	2	1	1	1	3	2.16	-9	5	5.0	0	3	-9	1	-9	3	3	3	2	3	1	1	20	0	0	2	-9	4	1	1	3	2	2	2	1	1	0	100000	-9	-9	-9	1	1	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	4	2	1	0	1	3	0	0	1	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	0	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	-9	-9	-9	-9	1	62	-9	0	-9	1	1	0	1	0	0	3	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	0	0	0	15000	0	0	0	0	-9	2923	0	175.0	175	3345	300	0	0	683	0	900	0	0	9000	17700	1500	100	1500	599	1200	0	0	1500	1	5	2	500	-9	-9	-9
6	50	50	6	50	50	1	10655	5	4	2005	7	0	2	1	1	2	1	1	1	3	2.33	15	-9	-9.0	0	1	-9	1	-9	3	3	3	2	2	1	1	20	0	0	2	-9	0	1	1	2	2	1	2	2	1	1	1080000	-9	-9	-9	1	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	3	0	0	1	2	0	0	1	1	0	1	0	1	1	0	1	0	1	0	0	1	1	0	1	1	1	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	9	-9	-9	-9	1	62	-9	0	-9	1	3	0	0	0	-9	4	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	0	0	10000	10000	0	0	500	0	0	1	1000	1050	0	0.0	350	1690	1000	0	100	500	0	1400	24	280	0	0	3500	200	1000	7500	0	18000	1088	3700	0	-9	-9	-9	-9	-9	-9
