basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	linenumb	maristat	uncmomid	montrvw	dayntrvw	yrntrvw	havemaid	maidnumb	buyfood	BUYFOOD1	BUYFOOD2	BUYFOOD3	cookfood	COOKFOD1	COOKFOD2	COOKFOD3	cleanup	CLEANUP1	CLEANUP2	CLEANUP3	cleanhse	CLEANHS1	CLEANHS2	CLEANHS3	buycloth	BUYCLOT1	BUYCLOT2	BUYCLOT3	washclot	WASHCLO1	WASHCLO2	WASHCLO3	carechld	CARECHD1	CARECHD2	CARECHD3	fetchwat	FETCHWA1	FETCHWA2	FETCHWA3	getwood	GETWOOD1	GETWOOD2	GETWOOD3	tendanim	TENDANI1	TENDANI2	TENDANI3	tendgard	TENDGAR1	TENDGAR2	TENDGAR3	repairs	REPAIRS1	REPAIRS2	REPAIRS3	wakeup	breakfst	lunch	supper	bedtime	WAKEACT1	TWAKEAC1	WAKEACT2	TWAKEAC2	WAKEACT3	TWAKEAC3	WAKEACT4	TWAKEAC4	WAKEACT5	TWAKEAC5	WAKEACT6	TWAKEAC6	WAKEACT7	TWAKEAC7	WAKEACT8	TWAKEAC8	MORNACT1	TMORACT1	MORNACT2	TMORACT2	MORNACT3	TMORACT3	MORNACT4	TMORACT4	MORNACT5	TMORACT5	MORNACT6	TMORACT6	MORNACT7	TMORACT7	MORNACT8	TMORACT8	NOONACT1	TNOACT1	NOONACT2	TNOACT2	NOONACT3	TNOACT3	NOONACT4	TNOACT4	NOONACT5	TNOACT5	NOONACT6	TNOACT6	NOONACT7	TNOACT7	NOONACT8	TNOACT8	NOONACT9	TNOACT9	NOONAC10	TNOACT10	EVENACT1	TEVACT1	EVENACT2	TEVACT2	EVENACT3	TEVACT3	EVENACT4	TEVACT4	EVENACT5	TEVACT5	EVENACT6	TEVACT6	EVENACT7	TEVACT7	EVENACT8	TEVACT8	EVENACT9	TEVACT9	EVENAC10	TEVACT10	mainjob	seconjob	physwrk	dextwrk	multiwrk	mathwrk	readwrk	getotwrk	streswrk	physhome	dexthome	multihme	mathhome	readhome	getothme	streshme	absentph	intaskph	diffwkph	absenteh	intaskeh	diffwkeh
21	22	22	21	22	22	1	2	2	12693	5	5	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	400	700	1200	1900	2100	1	1	8	59	3	60	4	30	8	30	-9	-9	-9	-9	-9	-9	3	20	6	220	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	25	6	315	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	6	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	779	-9	1	1	1	1	-7	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1
11	126	126	11	126	126	1	2	2	11470	5	27	2005	0	-9	6	1	-9	-9	6	2	1	-9	6	-9	-9	-9	6	-9	-9	-9	1	-9	-9	-9	6	-9	-9	-9	1	-9	-9	-9	6	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	6	-9	-9	-9	2	-9	-9	-9	430	600	1200	2000	2200	1	2	3	28	1	30	3	30	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	5	7	345	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	8	40	7	120	3	15	7	225	1	5	8	55	-9	-9	-9	-9	3	10	1	5	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	17	-9	1	1	1	-7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
24	7	7	24	7	7	1	2	2	12750	5	25	2005	0	-9	2	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	600	700	1300	1900	2000	1	35	3	5	7	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	150	6	30	8	150	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	7	30	8	210	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	932	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1
27	5	5	27	5	5	1	2	2	12849	6	2	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	-9	-9	-9	500	800	1200	1800	2000	1	2	3	55	1	33	3	5	5	35	7	50	-9	-9	-9	-9	3	20	7	40	1	20	7	40	8	60	3	60	-9	-9	-9	-9	3	20	8	100	1	2	7	178	5	30	8	30	-9	-9	-9	-9	-9	-9	-9	-9	3	20	8	40	1	2	8	58	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	420	-9	2	2	2	2	-7	-7	2	2	2	2	2	2	2	2	2	2	2	2	2	2
18	33	33	18	33	33	1	1	2	12570	6	22	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	1	2	-9	-9	1	7	-9	-9	2	-9	-9	-9	400	800	1200	1900	2000	1	3	3	30	4	90	2	5	4	112	-9	-9	-9	-9	-9	-9	3	10	1	3	3	4	4	223	-9	-9	-9	-9	-9	-9	-9	-9	3	14	1	20	5	150	3	90	8	146	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	14	4	46	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	430	-9	2	2	1	2	2	2	2	1	2	1	1	1	2	2	1	1	1	1	1	1
29	22	22	29	22	22	2	1	4	13114	6	11	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	400	715	1200	1800	2105	1	5	3	15	8	10	2	30	7	135	-9	-9	-9	-9	-9	-9	3	40	4	30	8	5	4	120	3	30	8	60	-9	-9	-9	-9	3	10	8	230	7	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	25	8	145	1	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	303	-9	2	1	2	1	2	2	2	2	2	3	2	2	2	2	1	1	1	1	1	1
11	52	52	11	52	52	2	2	2	11411	5	20	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	500	700	1200	1800	2200	6	10	3	30	2	20	4	60	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	180	8	15	6	90	-9	-9	-9	-9	-9	-9	-9	-9	3	15	6	120	1	15	6	120	3	45	6	45	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	45	1	30	6	30	8	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	914	1	2	3	1	2	2	2	1	1	3	1	2	1	2	1	1	1	2	2	2
25	33	33	25	33	33	1	2	2	12784	5	15	2005	0	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	1	-9	-9	7	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	430	700	1215	1900	100	1	20	7	10	3	15	7	105	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	300	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	210	1	30	3	15	8	15	7	120	-9	-9	-9	-9	-9	-9	-9	-9	3	15	7	310	1	5	4	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	2	1	3	2	2	1	2	2	1	2	2	2	1	2	1	1	1	1	1	1
27	19	19	27	19	19	2	2	2	12858	5	24	2005	0	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	2	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	600	800	1200	1900	2200	3	60	4	45	5	15	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	1	2	5	1	3	29	1	32	4	86	1	5	3	55	3	60	6	180	8	60	3	60	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	60	6	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	852	-9	1	1	1	1	3	1	2	1	1	2	1	3	1	2	1	1	1	1	1	1
27	22	22	27	22	22	2	2	2	12861	5	28	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	400	800	1130	1900	2100	1	6	3	15	4	159	3	30	4	30	-9	-9	-9	-9	-9	-9	3	30	1	5	7	85	1	5	7	10	8	55	3	20	-9	-9	3	30	8	45	1	15	7	180	8	90	3	65	8	15	3	10	-9	-9	-9	-9	3	30	1	5	8	85	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
18	14	14	18	14	14	2	2	2	12551	6	21	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	2	-9	-9	7	2	-9	-9	2	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	400	700	1100	1800	2000	1	1	4	89	3	45	4	45	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	50	4	120	1	60	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	170	4	120	3	10	8	50	3	60	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	15	8	85	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	3	3	2	3	2	1	1	1	1	1	1
21	14	14	21	14	14	1	2	2	12685	5	7	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	530	800	1300	1900	2100	1	1	4	14	5	15	3	60	1	25	2	35	-9	-9	-9	-9	3	15	8	45	6	180	3	60	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	6	223	8	60	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	779	-9	1	1	1	1	-7	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1
7	62	62	7	62	62	1	2	2	10753	1	21	2005	0	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	500	700	1200	1900	2100	3	15	4	5	3	3	8	60	4	37	-9	-9	-9	-9	-9	-9	3	5	4	295	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	110	1	13	8	57	4	80	5	5	3	15	8	100	2	30	-9	-9	3	15	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	1	2	1	1	1	2	1	1	1	1	1	1
13	515	515	13	515	515	2	2	3	11972	1	11	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	600	-9	-9	2100	2335	6	5	3	60	4	60	3	10	1	10	3	15	6	710	4	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	6	145	3	5	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	1	1	2	2	3	1	1	1	1	1	2	3	1	1	1	1	1	1	1	1
18	16	16	18	16	16	1	2	2	12553	6	21	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	600	900	1300	1900	2200	1	10	8	50	1	60	3	60	-9	-9	-9	-9	-9	-9	-9	-9	3	10	8	50	7	60	8	30	3	60	8	30	-9	-9	-9	-9	3	10	7	50	8	120	3	60	8	60	4	10	8	50	-9	-9	-9	-9	-9	-9	3	10	1	2	8	168	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	400	-9	1	1	1	-7	-7	1	1	1	1	2	3	-7	1	1	1	1	1	1	1	1
18	25	25	18	25	25	1	2	2	12562	6	23	2005	0	-9	1	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	2	7	-9	-9	2	-9	-9	-9	500	900	1300	2000	2300	1	41	7	79	3	10	7	110	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	230	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	10	7	170	3	5	7	115	3	60	7	30	4	10	8	20	-9	-9	-9	-9	3	10	2	60	1	1	8	109	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	2	2	2	2	2	2	2	2	2	3	2	2	1	2	1	1	1	1	1	1
22	16	16	22	16	16	1	2	2	12705	5	17	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	300	900	1200	1900	2100	3	30	2	52	5	30	4	30	1	3	3	65	4	30	8	120	3	30	4	150	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	4	60	8	30	1	20	8	100	3	60	8	90	3	30	-9	-9	-9	-9	3	45	8	75	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	2	2	3	3	2	2	2	2	2	2	2	2	2
22	14	14	22	14	14	1	2	2	12703	5	17	2005	0	-9	1	7	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	2	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	330	700	1200	1800	2000	1	30	7	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	270	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	210	4	60	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	-9	1	1	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22	19	19	22	19	19	1	2	2	12707	5	18	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	800	1200	1900	2200	1	30	3	30	6	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	120	1	30	6	60	-9	-9	-9	-9	-9	-9	-9	-9	3	30	6	180	3	30	6	180	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	150	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	302	-9	2	2	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
22	28	28	22	28	28	1	1	4	12716	5	18	2005	0	-9	1	7	-9	-9	1	7	-9	-9	7	1	-9	-9	7	1	-9	-9	7	1	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	500	700	1230	1800	2100	1	16	7	60	1	14	3	25	5	5	-9	-9	-9	-9	-9	-9	3	15	4	15	7	300	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	15	7	210	5	5	8	85	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	25	1	5	8	150	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	335	942	3	2	2	2	2	2	1	1	1	2	2	2	1	1	1	1	1	1	1	1
23	29	29	226	3306	29	2	2	2	12741	2	7	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	2	-9	-9	-9	430	-9	1200	1700	1900	1	27	3	59	4	120	2	15	3	25	4	139	2	45	8	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	15	2	50	8	140	2	15	3	25	2	20	8	20	-9	-9	-9	-9	3	15	2	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	-7	-7	1	1	2	2	1	1	1	1
20	69	69	20	69	69	2	2	3	12659	6	15	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	400	630	1130	1800	2200	3	80	4	40	1	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	1	10	7	240	8	30	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	60	4	60	8	120	4	60	3	60	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	210	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	303	-9	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
20	67	67	20	67	67	1	2	2	12657	6	18	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	7	1	-9	-9	7	6	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	-9	-9	-9	400	-9	1200	1900	2200	1	20	3	70	4	30	8	90	3	30	4	120	1	40	2	80	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	30	4	30	2	120	3	20	8	100	2	60	3	60	-9	-9	-9	-9	-9	-9	3	30	8	150	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1
20	13	13	20	13	13	1	2	2	12611	6	19	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	500	700	1100	1900	2000	4	15	3	45	2	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	20	2	100	4	60	1	35	2	25	-9	-9	-9	-9	-9	-9	3	30	2	60	4	10	3	20	8	120	3	30	2	150	3	60	-9	-9	-9	-9	3	20	2	20	8	20	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	1	1	1	1	1	1	1	1	1
23	20	20	23	20	20	2	2	2	12732	6	25	2005	0	-9	2	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	0	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	1	-9	-9	2	-9	-9	-9	500	700	1200	1800	2100	4	2	1	3	3	25	1	10	7	80	-9	-9	-9	-9	-9	-9	3	15	1	5	5	10	1	30	7	120	3	5	7	115	-9	-9	3	15	7	220	3	5	8	80	5	10	3	30	-9	-9	-9	-9	-9	-9	-9	-9	3	15	4	60	8	105	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	430	-9	2	2	2	1	1	1	2	2	1	1	1	1	2	1	2	2	2	2	2	2
23	25	25	23	25	25	1	2	2	12737	6	16	2005	0	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	11	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	7	-9	-9	-9	2	-9	-9	-9	530	900	1300	1830	2130	1	95	7	55	8	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	5	8	65	3	5	8	150	-9	-9	-9	-9	-9	-9	3	15	8	165	7	60	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	8	163	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	303	-9	3	2	3	1	-7	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1
23	26	26	23	26	26	1	2	2	12738	6	17	2005	0	-9	2	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	2	1	-9	-9	7	1	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	1	7	-9	-9	7	2	-9	-9	2	-9	-9	-9	430	800	1200	1900	2100	1	1	3	30	4	59	2	20	3	15	2	85	-9	-9	-9	-9	3	15	5	20	2	85	4	60	3	30	8	30	-9	-9	-9	-9	3	15	2	20	3	20	1	20	2	165	3	30	5	10	8	140	-9	-9	-9	-9	3	15	1	8	4	15	2	20	8	32	2	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	2	2	1	2	2	1	1	1	1	1	1
18	42	42	18	42	42	2	2	2	12577	6	28	2005	0	-9	1	-9	-9	-9	1	7	-9	-9	7	-9	-9	-9	1	7	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	1	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	2	-9	-9	-9	500	800	1200	1800	2000	1	5	3	40	8	75	1	60	-9	-9	-9	-9	-9	-9	-9	-9	3	10	1	2	8	78	4	60	8	90	-9	-9	-9	-9	-9	-9	3	10	1	2	8	48	7	120	3	10	8	20	7	120	3	30	-9	-9	-9	-9	3	10	1	2	8	108	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	43	-9	1	1	2	-7	-7	1	1	1	1	2	1	-7	1	1	2	1	1	1	1	1
23	32	32	23	32	32	2	1	2	12743	6	16	2005	0	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	430	-9	1300	2000	2130	1	10	3	20	7	480	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	7	103	3	15	7	285	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	8	75	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	336	-9	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1
17	300	300	17	3276	300	1	3	3	12508	8	18	2005	0	-9	3	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	5	-9	-9	-9	1	-9	-9	-9	5	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	0	-9	-9	-9	4	-9	-9	-9	800	-9	1200	2200	2300	1	5	2	205	8	30	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	5	2	30	4	5	2	20	1	10	8	170	2	60	2	120	8	120	-9	-9	3	5	8	25	1	20	2	10	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	3	1	3	3	1	2	2	2	2	1	1	1
29	8	8	230	5191	8	1	2	2	13101	6	21	2005	0	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	1	-9	-9	-9	7	-9	-9	-9	7	-9	-9	-9	7	1	-9	-9	7	-9	-9	-9	2	-9	-9	-9	500	-9	1200	2000	2200	1	1	4	4	3	55	2	60	4	180	1	20	8	40	3	60	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	15	1	2	3	13	8	270	3	60	8	120	-9	-9	-9	-9	-9	-9	-9	-9	3	30	8	90	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	1	1	1	2	1	1	2	2	1	1	1	1
