basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	moperson	dayprson	yrperson	linenumb	relhead	relmom	relindex	paidcash	sex	monbirth	yearbirt	age	resident	gradecom	inschool	worknow	workpast
28	18	18	28	18	18	1	12923	4	30	2005	1	0	1	2	-9	1	8	1951	53	1	4	0	1	-9
28	18	18	28	18	18	1	12923	4	30	2005	3	4	4	6	-9	1	10	1984	20	1	13	0	0	1
28	18	18	28	18	18	1	12923	4	30	2005	4	5	5	7	-9	2	12	1987	17	1	11	1	0	0
28	18	18	28	18	18	1	12923	4	30	2005	5	4	4	6	-9	1	3	1992	13	1	6	1	0	0
12	32	32	216	32	32	1	11541	6	1	2005	2	1	0	3	-9	2	5	1964	41	1	14	0	1	-9
12	32	32	216	32	32	1	11541	6	1	2005	3	4	4	6	-9	1	8	1986	18	1	11	1	1	-9
28	18	18	28	18	18	1	12923	4	30	2005	6	5	5	7	-9	2	12	2000	4	1	-9	-9	-9	-9
12	32	32	216	32	32	1	11541	6	1	2005	4	4	4	6	-9	1	10	1989	15	1	10	1	0	0
12	32	32	216	32	32	1	11541	6	1	2005	5	5	5	34	0	2	5	1983	22	1	14	0	1	-9
12	32	32	216	32	32	1	11541	6	1	2005	6	8	8	4	0	1	8	2004	0	1	-9	-9	-9	-9
12	32	32	216	32	32	1	11541	6	1	2005	7	31	31	31	0	2	8	1978	26	1	11	1	0	1
2	113	113	251	113	113	1	10222	6	19	2005	1	0	1	2	-9	1	12	1958	46	1	13	0	1	-9
2	113	113	251	113	113	1	10222	6	19	2005	2	1	0	3	-9	2	7	1952	52	1	1	0	1	-9
17	238	238	288	5165	238	1	12447	6	18	2005	3	5	5	34	-9	2	12	1983	21	1	11	1	0	0
17	238	238	288	5165	238	1	12447	6	18	2005	4	4	4	6	-9	1	1	1986	19	1	10	1	0	0
17	238	238	288	5165	238	1	12447	6	18	2005	5	5	5	7	0	2	3	1981	24	1	12	0	0	1
17	238	238	288	5165	238	1	12447	6	18	2005	6	19	19	21	0	1	4	1980	25	1	13	0	1	-9
17	238	238	288	5165	238	1	12447	6	18	2005	7	9	9	16	0	2	12	2001	3	1	-9	-9	-9	-9
17	238	238	288	5165	238	1	12447	6	18	2005	8	9	9	16	0	2	7	2003	1	1	-9	-9	-9	-9
17	238	238	288	5165	238	1	12447	6	18	2005	9	4	39	41	0	1	6	1998	6	1	0	1	0	0
28	238	238	28	238	238	1	13096	5	4	2005	1	0	1	2	-9	1	3	1958	47	1	6	0	1	-9
28	238	238	28	238	238	1	13096	5	4	2005	2	1	0	3	-9	2	5	1960	45	1	6	0	0	0
28	238	238	28	238	238	1	13096	5	4	2005	3	5	5	7	-9	2	8	1979	25	1	11	0	1	-9
28	238	238	28	238	238	1	13096	5	4	2005	4	5	5	7	-9	2	2	1981	24	1	14	1	0	0
28	238	238	28	238	238	1	13096	5	4	2005	5	5	5	7	-9	2	10	1985	19	1	11	0	1	-9
17	235	235	266	5163	235	2	12444	6	28	2005	1	0	3	11	0	2	10	1938	66	1	6	0	1	-9
17	235	235	266	5163	235	2	12444	6	28	2005	2	5	0	3	-9	2	9	1960	44	1	10	0	1	-9
17	235	235	266	5163	235	2	12444	6	28	2005	3	9	5	7	-9	2	1	1980	25	1	16	0	1	-9
17	235	235	266	5163	235	2	12444	6	28	2005	4	8	4	6	-9	1	9	1993	11	1	5	1	0	0
28	175	175	28	175	175	1	13054	5	12	2005	1	0	1	2	-9	1	1	1946	59	1	6	0	1	-9
28	175	175	28	175	175	1	13054	5	12	2005	2	1	0	3	-9	2	9	1955	49	1	6	0	1	-9
28	175	175	28	175	175	1	13054	5	12	2005	3	5	5	7	-9	2	7	1979	25	1	11	0	1	-9
28	175	175	28	175	175	1	13054	5	12	2005	4	5	5	34	-9	2	1	1984	21	1	11	0	1	-9
26	20	20	26	20	20	1	12800	3	30	2005	1	0	0	3	-9	2	7	1954	50	1	13	0	1	-9
26	20	20	26	20	20	1	12800	3	30	2005	2	5	5	7	-9	2	1	1982	23	1	15	0	1	-9
26	20	20	26	20	20	1	12800	3	30	2005	3	5	5	34	-9	2	5	1983	21	1	15	0	1	-9
26	20	20	26	20	20	1	12800	3	30	2005	5	15	15	14	0	1	8	1987	17	1	12	1	0	0
26	20	20	26	20	20	1	12800	3	30	2005	4	5	5	7	-9	2	2	1999	6	1	0	1	0	0
13	503	503	275	3002	503	2	11966	7	6	2005	1	0	1	38	-9	1	3	1972	33	1	9	0	1	-9
13	503	503	275	3002	503	2	11966	7	6	2005	2	1	0	3	-9	2	6	1967	38	1	6	0	1	-9
28	151	151	9	3457	151	1	13033	4	24	2005	2	1	0	3	-9	2	7	1952	52	1	10	0	0	0
28	151	151	9	3457	151	1	13033	4	24	2005	3	5	5	7	-9	2	11	1981	23	1	11	0	1	-9
28	151	151	9	3457	151	1	13033	4	24	2005	4	4	4	34	-9	1	11	1983	21	1	9	0	0	0
28	151	151	9	3457	151	1	13033	4	24	2005	5	5	5	7	0	2	12	1977	27	1	11	0	0	0
28	151	151	9	3457	151	1	13033	4	24	2005	6	19	19	21	0	1	5	1975	29	1	6	0	1	-9
28	151	151	9	3457	151	1	13033	4	24	2005	7	9	9	16	0	2	5	2002	2	1	-9	-9	-9	-9
26	17	17	26	17	17	1	12798	4	3	2005	1	0	1	2	-9	1	1	1951	54	1	9	0	1	-9
26	17	17	26	17	17	1	12798	4	3	2005	2	1	0	3	-9	2	3	1953	52	1	5	0	1	-9
26	17	17	26	17	17	1	12798	4	3	2005	3	4	4	6	-9	1	5	1978	26	1	11	0	1	-9
26	17	17	26	17	17	1	12798	4	3	2005	4	5	5	7	-9	2	8	1981	23	1	16	0	1	-9
26	17	17	26	17	17	1	12798	4	3	2005	5	4	4	34	-9	1	7	1983	21	1	13	0	0	0
26	17	17	26	17	17	1	12798	4	3	2005	6	5	5	7	-9	2	5	1985	19	1	11	0	1	-9
26	17	17	26	17	17	1	12798	4	3	2005	7	5	5	7	-9	2	12	1986	18	1	11	0	1	-9
28	107	107	28	107	107	1	12990	5	6	2005	1	0	0	3	-9	2	11	1953	51	1	6	0	1	-9
28	107	107	28	107	107	1	12990	5	6	2005	2	5	5	34	-9	2	9	1983	21	1	11	0	0	0
28	107	107	28	107	107	1	12990	5	6	2005	3	4	4	6	-9	1	3	1986	19	1	11	0	0	0
28	107	107	28	107	107	1	12990	5	6	2005	4	4	4	6	-9	1	9	1989	15	1	9	0	0	0
28	107	107	28	107	107	1	12990	5	6	2005	5	4	4	6	-9	1	12	1990	14	1	4	0	0	0
28	107	107	28	107	107	1	12990	5	6	2005	6	4	4	6	-9	1	1	1992	13	1	8	1	0	0
26	10	10	26	10	10	2	12791	4	9	2005	1	0	1	2	-9	1	8	1949	55	1	0	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	2	1	0	3	-9	2	6	1954	50	1	6	0	0	0
26	10	10	26	10	10	2	12791	4	9	2005	3	4	4	6	-9	1	6	1975	29	1	5	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	4	4	4	6	-9	1	12	1976	28	1	2	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	5	5	5	7	-9	2	9	1978	26	1	8	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	6	4	4	6	-9	1	6	1979	25	1	2	0	0	0
26	10	10	26	10	10	2	12791	4	9	2005	7	4	4	6	-9	1	7	1985	19	1	6	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	8	5	5	7	-9	2	1	1987	18	1	9	0	0	0
28	33	33	220	3316	33	2	12935	5	4	2005	2	0	1	38	-9	1	9	1965	39	1	5	0	1	-9
17	296	296	17	296	296	2	12504	2	8	2005	9	26	15	14	0	1	7	1986	18	1	3	0	0	0
28	33	33	220	3316	33	2	12935	5	4	2005	3	4	4	6	-9	1	11	1995	9	1	1	1	0	0
28	33	33	220	3316	33	2	12935	5	4	2005	4	4	4	6	-9	1	7	1997	7	1	0	1	0	0
28	33	33	220	3316	33	2	12935	5	4	2005	5	4	4	6	-9	1	1	2000	5	1	-9	-9	-9	-9
28	33	33	220	3316	33	2	12935	5	4	2005	6	4	4	6	-9	1	8	2002	2	1	-9	-9	-9	-9
28	33	33	220	3316	33	2	12935	5	4	2005	7	4	4	6	-9	1	4	1985	20	1	2	0	1	-9
28	33	33	220	3316	33	2	12935	5	4	2005	8	4	4	6	-9	1	4	1990	15	1	5	0	1	-9
8	15	15	8	15	15	1	10898	3	2	2005	1	0	0	3	-9	2	12	1957	47	1	15	0	1	-9
8	15	15	8	15	15	1	10898	3	2	2005	2	1	1	2	-9	1	9	1955	49	1	13	0	1	-9
8	15	15	8	15	15	1	10898	3	2	2005	3	5	5	7	-9	2	2	1982	23	1	15	0	1	-9
8	15	15	8	15	15	1	10898	3	2	2005	4	4	4	34	-9	1	5	1983	21	1	11	0	0	0
8	15	15	8	15	15	1	10898	3	2	2005	5	5	5	7	-9	2	4	1992	12	1	6	1	0	0
8	15	15	8	15	15	1	10898	3	2	2005	6	5	5	7	0	2	2	1982	23	1	13	0	0	0
8	15	15	8	15	15	1	10898	3	2	2005	7	9	9	16	0	2	1	2004	1	1	-9	-9	-9	-9
28	163	163	28	163	163	1	13042	4	30	2005	1	0	0	1	-9	2	8	1964	40	1	4	0	1	-9
28	163	163	28	163	163	1	13042	4	30	2005	2	1	1	38	-9	1	11	1957	47	1	4	0	1	-9
28	163	163	28	163	163	1	13042	4	30	2005	13	4	4	34	-9	1	12	1983	21	1	10	1	0	0
28	163	163	28	163	163	1	13042	4	30	2005	3	5	5	42	-9	2	3	1988	17	1	11	0	0	0
28	163	163	28	163	163	1	13042	4	30	2005	4	4	4	41	-9	1	3	1990	15	1	4	0	0	0
28	163	163	28	163	163	1	13042	4	30	2005	5	4	4	41	-9	1	12	1991	13	1	6	1	0	0
28	163	163	28	163	163	1	13042	4	30	2005	6	5	5	42	-9	2	9	1993	11	1	4	1	0	0
28	163	163	28	163	163	1	13042	4	30	2005	7	5	5	42	-9	2	5	1996	8	1	0	0	0	0
28	163	163	28	163	163	1	13042	4	30	2005	8	4	4	41	-9	1	7	1998	6	1	0	0	0	0
28	163	163	28	163	163	1	13042	4	30	2005	9	5	5	42	-9	2	10	2000	4	1	-9	-9	-9	-9
28	163	163	28	163	163	1	13042	4	30	2005	10	4	4	41	-9	1	10	2004	0	1	-9	-9	-9	-9
28	163	163	28	163	163	1	13042	4	30	2005	11	5	5	42	0	2	1	1986	19	1	10	0	0	0
30	48	48	30	48	48	1	13194	4	9	2005	3	5	5	7	-9	2	3	1982	23	1	11	0	1	-9
30	48	48	30	48	48	1	13194	4	9	2005	4	5	5	34	-9	2	3	1984	21	1	11	0	1	-9
30	48	48	30	48	48	1	13194	4	9	2005	5	4	4	6	-9	1	10	1990	14	1	9	1	0	0
30	48	48	30	48	48	1	13194	4	9	2005	6	5	5	7	0	2	4	1980	24	1	11	0	1	-9
30	48	48	30	48	48	1	13194	4	9	2005	7	19	19	21	0	1	9	1979	25	1	11	0	1	-9
30	48	48	30	48	48	1	13194	4	9	2005	8	8	8	15	0	1	10	2004	0	1	-9	-9	-9	-9
30	48	48	30	48	48	1	13194	4	9	2005	9	8	8	15	0	1	2	1999	6	1	0	0	0	0
28	180	180	28	180	180	1	13059	4	30	2005	1	0	1	2	-9	1	3	1942	63	1	0	0	1	-9
28	180	180	28	180	180	1	13059	4	30	2005	2	1	0	3	-9	2	1	1944	61	1	0	0	1	-9
28	180	180	28	180	180	1	13059	4	30	2005	3	4	4	34	0	1	12	1983	21	1	9	0	0	0
28	180	180	28	180	180	1	13059	4	30	2005	4	20	20	1	0	2	6	1987	17	1	6	0	0	0
17	117	117	17	117	117	1	12349	2	8	2005	1	0	0	3	-9	2	6	1960	44	1	9	0	1	-9
17	117	117	17	117	117	1	12349	2	8	2005	2	4	4	6	-9	1	4	1988	16	1	9	0	1	-9
17	117	117	17	117	117	1	12349	2	8	2005	3	4	4	6	-9	1	7	1993	11	1	3	1	0	0
17	117	117	17	117	117	1	12349	2	8	2005	4	4	4	6	-9	1	12	1999	5	1	-9	-9	-9	-9
17	117	117	17	117	117	1	12349	2	8	2005	5	4	4	34	0	1	9	1983	21	1	11	0	1	-9
17	117	117	17	117	117	1	12349	2	8	2005	6	20	20	1	0	2	9	1984	20	1	11	0	1	-9
17	117	117	17	117	117	1	12349	2	8	2005	7	5	5	7	0	2	2	1985	19	1	11	0	0	0
28	57	57	28	57	57	1	12954	5	11	2005	1	0	0	3	-9	2	11	1948	56	1	4	0	0	0
28	57	57	28	57	57	1	12954	5	11	2005	2	5	5	7	-9	2	7	1977	27	1	11	0	1	-9
28	57	57	28	57	57	1	12954	5	11	2005	3	5	5	7	-9	2	6	1979	25	1	11	0	0	0
28	57	57	28	57	57	1	12954	5	11	2005	4	4	4	34	-9	1	7	1983	21	1	23	0	0	0
28	57	57	28	57	57	1	12954	5	11	2005	5	8	8	15	0	1	4	1992	13	1	4	1	0	0
28	57	57	28	57	57	1	12954	5	11	2005	6	8	8	15	0	1	5	1998	6	1	0	1	0	0
2	130	130	269	130	130	1	10237	6	30	2005	1	0	1	2	-9	1	9	1950	54	1	6	0	1	-9
2	130	130	269	130	130	1	10237	6	30	2005	2	1	0	3	-9	2	11	1950	54	1	5	0	1	-9
2	130	130	269	130	130	1	10237	6	30	2005	3	4	4	6	-9	1	9	1980	24	1	3	0	0	0
28	212	212	28	212	212	2	13086	4	29	2005	4	5	5	7	-9	2	10	1988	16	1	10	1	0	0
10	199	199	10	199	199	1	11321	6	29	2005	1	0	0	3	-9	2	2	1961	44	1	6	0	1	-9
10	199	199	10	199	199	1	11321	6	29	2005	2	1	1	2	-9	1	9	1956	48	1	10	0	0	0
10	199	199	10	199	199	1	11321	6	29	2005	3	4	4	6	-9	1	3	1982	23	1	12	0	0	0
10	199	199	10	199	199	1	11321	6	29	2005	4	4	4	34	-9	1	9	1983	21	1	10	1	0	0
10	199	199	10	199	199	1	11321	6	29	2005	5	5	5	7	-9	2	6	1990	15	1	4	0	0	0
10	199	199	10	199	199	1	11321	6	29	2005	6	4	4	6	-9	1	7	1992	12	1	2	1	0	0
10	199	199	10	199	199	1	11321	6	29	2005	7	5	5	7	-9	2	6	1995	10	1	1	1	0	0
10	199	199	10	199	199	1	11321	6	29	2005	8	4	4	6	-9	1	7	1998	6	1	0	0	0	0
10	199	199	10	199	199	1	11321	6	29	2005	9	5	5	7	0	2	6	1986	19	1	9	1	0	0
10	199	199	10	199	199	1	11321	6	29	2005	10	19	19	21	0	1	6	1983	22	1	10	0	1	-9
10	199	199	10	199	199	1	11321	6	29	2005	11	9	9	16	0	2	11	2003	1	1	-9	-9	-9	-9
10	199	199	10	199	199	1	11321	6	29	2005	12	5	5	7	0	2	5	1987	18	1	4	0	0	0
10	199	199	10	199	199	1	11321	6	29	2005	13	8	8	15	0	1	4	2004	1	1	-9	-9	-9	-9
30	51	51	30	51	51	1	13197	4	12	2005	1	0	1	2	-9	1	7	1960	44	1	6	0	1	-9
30	51	51	30	51	51	1	13197	4	12	2005	2	1	0	3	-9	2	6	1962	42	1	1	0	0	0
30	51	51	30	51	51	1	13197	4	12	2005	3	5	5	7	-9	2	8	1982	22	1	11	0	1	-9
30	51	51	30	51	51	1	13197	4	12	2005	4	5	5	34	-9	2	3	1984	21	1	11	0	0	0
30	51	51	30	51	51	1	13197	4	12	2005	5	5	5	7	-9	2	1	1988	17	1	11	1	0	0
30	51	51	30	51	51	1	13197	4	12	2005	6	4	4	6	-9	1	3	1993	12	1	5	1	0	0
30	51	51	30	51	51	1	13197	4	12	2005	7	4	4	6	-9	1	9	1995	9	1	3	1	0	0
30	51	51	30	51	51	1	13197	4	12	2005	8	5	5	7	-9	2	11	1998	6	1	0	0	0	0
30	51	51	30	51	51	1	13197	4	12	2005	9	5	5	7	-9	2	5	2000	4	1	-9	-9	-9	-9
30	51	51	30	51	51	1	13197	4	12	2005	10	5	5	7	-9	2	6	2004	0	1	-9	-9	-9	-9
28	202	202	28	202	202	1	13080	4	28	2005	1	0	1	2	-9	1	10	1949	55	1	6	0	0	0
28	202	202	28	202	202	1	13080	4	28	2005	2	1	0	3	-9	2	11	1950	54	1	3	0	0	0
28	202	202	28	202	202	1	13080	4	28	2005	3	5	5	7	-9	2	12	1974	30	1	12	0	0	0
2	113	113	251	113	113	1	10222	6	19	2005	3	4	4	34	-9	1	1	1984	21	1	14	1	0	0
2	113	113	251	113	113	1	10222	6	19	2005	4	4	4	6	-9	1	6	1994	11	1	4	1	1	-9
2	113	113	251	113	113	1	10222	6	19	2005	5	4	4	6	0	1	2	1982	23	1	15	0	1	-9
2	113	113	251	113	113	1	10222	6	19	2005	6	20	20	22	0	2	5	1979	26	1	6	0	0	0
2	113	113	251	113	113	1	10222	6	19	2005	7	8	8	15	0	1	12	2001	3	1	-9	-9	-9	-9
2	113	113	251	113	113	1	10222	6	19	2005	8	9	9	16	0	2	7	2003	1	1	-9	-9	-9	-9
2	113	113	251	113	113	1	10222	6	19	2005	9	39	4	41	0	1	11	1979	25	1	13	0	0	0
2	113	113	251	113	113	1	10222	6	19	2005	10	28	20	22	0	2	3	1969	36	1	10	0	0	0
2	113	113	251	113	113	1	10222	6	19	2005	11	28	9	16	0	2	8	1992	12	1	6	0	0	0
8	84	84	333	3120	84	1	10945	7	2	2005	1	0	1	2	-9	1	8	1960	44	1	6	0	1	-9
8	84	84	333	3120	84	1	10945	7	2	2005	2	1	0	3	-9	2	7	1957	47	1	6	0	1	-9
8	84	84	333	3120	84	1	10945	7	2	2005	3	4	4	6	-9	1	2	1982	23	1	10	1	0	0
8	84	84	333	3120	84	1	10945	7	2	2005	4	4	4	34	0	1	9	1983	21	1	11	0	1	-9
8	84	84	333	3120	84	1	10945	7	2	2005	5	20	20	1	0	2	5	1988	17	1	10	1	0	0
8	84	84	333	3120	84	1	10945	7	2	2005	6	9	9	5	0	2	7	2005	0	1	-9	-9	-9	-9
26	7	7	26	7	7	1	12789	5	11	2005	1	0	1	2	-9	1	10	1951	53	1	3	0	1	-9
26	7	7	26	7	7	1	12789	5	11	2005	2	1	0	3	-9	2	11	1953	51	1	11	0	1	-9
26	7	7	26	7	7	1	12789	5	11	2005	3	4	4	34	-9	1	7	1983	21	1	11	0	0	0
26	7	7	26	7	7	1	12789	5	11	2005	4	5	5	7	-9	2	2	1985	20	1	13	1	0	0
26	7	7	26	7	7	1	12789	5	11	2005	5	5	5	7	-9	2	1	1990	15	1	10	1	0	0
26	7	7	26	7	7	1	12789	5	11	2005	6	26	15	14	0	1	1	1984	21	1	6	0	0	0
26	7	7	26	7	7	1	12789	5	11	2005	7	26	15	14	0	1	1	1984	21	1	4	0	0	0
26	7	7	26	7	7	1	12789	5	11	2005	8	25	14	28	1	2	-8	1958	46	1	6	0	-7	-7
26	7	7	26	7	7	1	12789	5	11	2005	9	28	28	28	0	2	1	1990	15	1	10	1	0	0
28	216	216	28	2088	216	1	13088	5	20	2005	1	0	0	3	-9	2	12	1959	45	1	2	0	1	-9
28	216	216	28	2088	216	1	13088	5	20	2005	2	4	4	34	-9	1	4	1984	21	1	2	0	0	1
28	216	216	28	2088	216	1	13088	5	20	2005	3	4	4	6	-9	1	3	1987	18	1	4	0	0	0
13	503	503	275	3002	503	2	11966	7	6	2005	3	39	4	6	-9	1	3	1990	15	1	6	1	0	0
13	503	503	275	3002	503	2	11966	7	6	2005	4	18	3	11	0	2	4	1929	76	1	0	0	0	0
13	503	503	275	3002	503	2	11966	7	6	2005	5	31	16	14	0	2	11	1999	5	1	-9	-9	-9	-9
28	75	75	28	75	75	1	12969	5	12	2005	1	0	1	2	-9	1	1	1950	55	1	13	0	1	-9
28	75	75	28	75	75	1	12969	5	12	2005	2	1	0	3	-9	2	6	1955	49	1	11	0	1	-9
28	75	75	28	75	75	1	12969	5	12	2005	3	5	5	7	-9	2	2	1979	26	1	15	0	1	-9
28	75	75	28	75	75	1	12969	5	12	2005	4	4	4	6	-9	1	5	1980	24	1	12	0	0	0
28	75	75	28	75	75	1	12969	5	12	2005	5	4	4	34	-9	1	8	1983	21	1	12	0	0	0
28	75	75	28	75	75	1	12969	5	12	2005	6	5	5	7	-9	2	6	1986	18	1	13	0	0	0
28	75	75	28	75	75	1	12969	5	12	2005	7	4	4	6	-9	1	9	1988	16	1	8	0	0	0
28	75	75	28	75	75	1	12969	5	12	2005	8	4	4	6	-9	1	9	1988	16	1	10	0	0	0
12	37	37	12	37	37	1	11545	4	12	2005	1	0	1	2	-9	1	12	1941	63	1	6	0	0	0
12	37	37	12	37	37	1	11545	4	12	2005	2	1	0	3	-9	2	4	1942	62	1	8	0	1	-9
12	37	37	12	37	37	1	11545	4	12	2005	3	4	4	6	-9	1	3	1973	32	1	6	0	0	0
12	37	37	12	37	37	1	11545	4	12	2005	4	5	5	34	-9	2	5	1983	21	1	6	0	1	-9
12	37	37	12	37	37	1	11545	4	12	2005	5	4	4	6	-9	1	11	1965	39	1	6	0	0	0
12	37	37	12	37	37	1	11545	4	12	2005	6	9	9	16	0	2	1	1987	18	1	5	0	1	-9
12	37	37	12	37	37	1	11545	4	12	2005	7	9	9	16	0	2	1	1987	18	1	9	0	0	0
12	37	37	12	37	37	1	11545	4	12	2005	8	14	25	28	0	1	9	1972	32	1	6	0	1	-9
12	37	37	12	37	37	1	11545	4	12	2005	9	28	31	28	0	2	5	1990	14	1	6	0	0	0
28	46	46	28	46	46	2	12946	5	5	2005	1	0	1	2	-9	1	12	1958	46	1	8	0	1	-9
28	46	46	28	46	46	2	12946	5	5	2005	2	1	0	3	-9	2	1	1959	46	1	6	0	1	-9
28	46	46	28	46	46	2	12946	5	5	2005	3	4	4	6	0	1	3	1981	24	1	6	0	0	0
28	46	46	28	46	46	2	12946	5	5	2005	4	20	20	22	0	2	8	1980	24	1	12	0	0	0
28	46	46	28	46	46	2	12946	5	5	2005	5	8	8	15	0	1	2	2001	4	1	-9	-9	-9	-9
28	46	46	28	46	46	2	12946	5	5	2005	6	9	9	16	0	2	2	2004	1	1	-9	-9	-9	-9
28	151	151	9	3457	151	1	13033	4	24	2005	1	0	1	2	-9	1	7	1954	50	1	10	0	0	0
26	10	10	26	10	10	2	12791	4	9	2005	9	5	5	7	-9	2	6	1989	15	1	6	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	10	5	5	7	0	2	8	1974	30	1	8	0	1	-9
26	10	10	26	10	10	2	12791	4	9	2005	11	27	16	14	0	2	4	1988	17	1	6	0	0	0
26	10	10	26	10	10	2	12791	4	9	2005	12	27	16	14	0	2	3	1990	15	1	5	1	0	0
26	10	10	26	10	10	2	12791	4	9	2005	13	26	15	14	0	1	6	1992	12	1	0	0	0	0
26	10	10	26	10	10	2	12791	4	9	2005	14	27	16	14	0	2	2	1995	10	1	1	1	0	0
28	96	96	28	96	96	1	12980	5	6	2005	1	0	1	2	-9	1	11	1960	44	1	8	0	1	-9
28	96	96	28	96	96	1	12980	5	6	2005	2	1	0	3	-9	2	10	1958	46	1	8	0	0	0
28	96	96	28	96	96	1	12980	5	6	2005	3	4	4	6	-9	1	6	1981	23	1	8	0	1	-9
28	96	96	28	96	96	1	12980	5	6	2005	4	4	4	6	-9	1	12	1989	15	1	10	1	0	0
28	96	96	28	96	96	1	12980	5	6	2005	5	4	4	6	-9	1	12	1994	10	1	2	1	0	0
28	96	96	28	96	96	1	12980	5	6	2005	6	5	5	34	0	2	6	1983	21	1	9	0	0	0
28	96	96	28	96	96	1	12980	5	6	2005	7	9	9	5	0	2	7	2003	1	1	-9	-9	-9	-9
9	215	215	9	215	215	1	11176	4	16	2005	1	0	1	2	-9	1	1	1949	56	1	11	0	1	-9
9	215	215	9	215	215	1	11176	4	16	2005	2	1	0	3	-9	2	11	1954	50	1	11	0	1	-9
9	215	215	9	215	215	1	11176	4	16	2005	3	4	4	34	-9	1	2	1984	21	1	8	0	0	0
9	215	215	9	215	215	1	11176	4	16	2005	4	5	5	7	-9	2	2	1993	12	1	4	1	0	0
12	70	70	12	70	70	2	11573	3	31	2005	1	0	1	2	-9	1	2	1962	43	1	5	0	1	-9
12	70	70	12	70	70	2	11573	3	31	2005	2	1	0	3	-9	2	2	1959	46	1	10	0	1	-9
12	70	70	12	70	70	2	11573	3	31	2005	3	5	5	7	-9	2	3	1985	20	1	11	0	0	1
12	70	70	12	70	70	2	11573	3	31	2005	4	5	5	7	-9	2	8	1987	17	1	6	0	0	0
12	70	70	12	70	70	2	11573	3	31	2005	5	4	4	6	-9	1	10	1991	13	1	5	1	0	0
12	70	70	12	70	70	2	11573	3	31	2005	6	5	5	7	-9	2	12	1993	11	1	4	1	0	0
10	170	170	10	170	170	1	11294	7	3	2005	1	0	1	2	-9	1	1	1957	48	1	14	0	1	-9
10	170	170	10	170	170	1	11294	7	3	2005	2	1	0	3	-9	2	11	1962	42	1	11	0	1	-9
10	170	170	10	170	170	1	11294	7	3	2005	3	5	5	34	-9	2	11	1983	21	1	11	0	1	-9
10	170	170	10	170	170	1	11294	7	3	2005	4	4	4	6	-9	1	3	1985	20	1	13	0	1	-9
28	191	191	28	191	191	1	13070	5	5	2005	6	5	5	7	-9	2	8	1990	14	1	10	1	1	-9
28	90	90	327	3432	90	1	12975	5	11	2005	1	0	1	2	-9	1	8	1961	43	1	13	0	1	-9
28	90	90	327	3432	90	1	12975	5	11	2005	2	1	0	3	-9	2	5	1957	48	1	6	0	1	-9
28	90	90	327	3432	90	1	12975	5	11	2005	3	4	4	34	-9	1	6	1983	21	1	23	1	1	-9
28	90	90	327	3432	90	1	12975	5	11	2005	4	5	5	7	-9	2	4	1987	18	1	12	1	0	0
28	90	90	327	3432	90	1	12975	5	11	2005	5	5	5	7	-9	2	4	1989	16	1	11	1	0	0
28	90	90	327	3432	90	1	12975	5	11	2005	6	4	4	6	-9	1	11	1990	14	1	9	1	1	-9
28	90	90	327	3432	90	1	12975	5	11	2005	7	5	5	7	-9	2	10	1992	12	1	5	1	0	0
28	90	90	327	3432	90	1	12975	5	11	2005	8	31	31	31	0	2	8	1987	17	2	6	0	0	0
28	193	193	28	193	193	1	13072	4	2	2005	1	0	1	2	-9	1	8	1960	44	1	9	0	1	-9
28	193	193	28	193	193	1	13072	4	2	2005	2	1	0	3	-9	2	10	1962	42	1	11	0	0	0
28	193	193	28	193	193	1	13072	4	2	2005	3	5	5	34	-9	2	3	1984	21	1	11	0	1	-9
28	157	157	28	157	157	1	13037	5	6	2005	1	0	1	2	-9	1	8	1954	50	1	11	0	1	-9
28	157	157	28	157	157	1	13037	5	6	2005	2	1	0	3	-9	2	6	1954	50	1	9	0	1	-9
28	157	157	28	157	157	1	13037	5	6	2005	3	5	5	34	-9	2	2	1984	21	1	11	0	0	0
28	157	157	28	157	157	1	13037	5	6	2005	4	5	5	7	0	2	12	1974	30	1	12	0	1	-9
28	157	157	28	157	157	1	13037	5	6	2005	5	9	9	16	0	2	4	1997	8	1	1	1	0	0
28	157	157	28	157	157	1	13037	5	6	2005	6	9	9	16	0	2	9	2000	4	1	-9	-9	-9	-9
28	157	157	28	157	157	1	13037	5	6	2005	7	7	22	13	0	2	11	1967	37	1	11	0	0	0
26	48	48	26	48	48	2	12826	3	22	2005	1	0	1	2	-9	1	12	1948	56	1	2	0	1	-9
26	48	48	26	48	48	2	12826	3	22	2005	2	1	0	3	-9	2	4	1945	59	1	3	0	1	-9
26	48	48	26	48	48	2	12826	3	22	2005	3	4	4	6	-9	1	8	1976	28	1	13	0	1	-9
26	48	48	26	48	48	2	12826	3	22	2005	4	8	8	15	0	1	11	1993	11	1	3	0	1	-9
26	48	48	26	48	48	2	12826	3	22	2005	5	16	27	14	0	2	5	1991	13	1	6	1	1	-9
