basebrgy	basehhno	basewman	BRGAY05	HHNUMB05	WOMAN05	MOMCH05	uncmomid	moincome	dayincom	yrincome	linenumb	workstat	mainoccu	mainjob	farmstat	nonfarm	hrsjob	benefits	taxes	secndjob	secnoccu	jobsecnd	FARMSTA2	NONFARM2	HRSJOB2	BENEFIT2	TAXES2	hrsdayt	dayswkt	timepay	weektime	REGUJE1	finishp	paypiece	hrsdaypc	dyswekpc	weekpc	REGUJE2	hrsfarm	dywkfarm	wkyrfarm	REGUJE3A	livestok	daywkliv	wkyrlivs	REGUJE3B	expnsto	incmstok	consstok	hrsfish	dywkfish	wkyrfish	REGUJE4	incfish	familbus	typebus	homebus	hrsself	dywkself	wkyrself	REGUJE5	incmself
11	93	93	11	93	93	1	11440	5	24	2005	5	1	782	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	116.66	3.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	93	93	11	93	93	1	11440	5	24	2005	4	1	826	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	125	3.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.5	7	52	1	1344	1100	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	114	114	11	114	114	1	11460	5	25	2005	1	1	756	3	-9	2	40	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	600	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	1	7	52	1	7200	5000	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	114	114	11	114	114	1	11460	5	25	2005	2	1	302	3	-9	1	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	7	7.0	52	1	100
11	114	114	11	114	114	1	11460	5	25	2005	3	1	331	3	-9	2	72	1	1	0	-9	-9	-9	-9	-9	-9	-9	12	6.0	220	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	114	114	11	114	114	1	11460	5	25	2005	4	1	762	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	24.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
5	18	18	5	18	18	1	10616	4	23	2005	1	1	641	3	-9	1	35	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	71	0	5	7.0	52	1	500
11	34	34	135	34	34	2	11398	4	20	2005	2	1	914	3	-9	2	49	0	0	1	302	3	-9	1	21	0	0	12	7.0	58.33	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	3	7.0	52	1	40
11	34	34	135	34	34	2	11398	4	20	2005	3	1	932	3	-9	2	40	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	75	20.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.166	7	52	1	2028	0	300	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	34	34	135	34	34	2	11398	4	20	2005	4	1	609	3	-9	2	72	1	1	0	-9	-9	-9	-9	-9	-9	-9	12	6.0	134.61	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	34	34	135	34	34	2	11398	4	20	2005	5	1	42	3	-9	2	40	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	210	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	92	92	11	92	92	1	11439	5	19	2005	1	1	771	3	-9	2	48	0	0	1	470	2	-9	1	21	0	0	8	6.0	300	4.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	7	52	1	300	-9	-9	-9	-9	-9.0	-9	-9	-9
11	92	92	11	92	92	1	11439	5	19	2005	3	1	791	3	-9	2	48	0	0	1	470	2	-9	3	21	0	0	8	6.0	200	4.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	3	7	52	1	-7	-9	-9	-9	-9	-9.0	-9	-9	-9
11	16	16	11	16	16	1	11385	5	24	2005	1	1	332	3	-9	1	28	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.166	7	52	1	400	300	80	-9	-9	-9	-9	-9	1	62	0	6	4.0	52	1	250
11	16	16	11	16	16	1	11385	5	24	2005	2	1	470	3	-9	1	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	7	52	1	250	-9	-9	-9	-9	-9.0	-9	-9	-9
15	81	81	211	4192	81	1	12143	6	16	2005	3	1	941	3	-9	1	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	6	7.0	52	1	100
11	83	83	229	83	83	1	11433	6	15	2005	2	1	643	3	-9	1	14	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.08	7	52	1	2016	0	240	-9	-9	-9	-9	-9	0	-9	-9	2	7.0	52	1	50
11	83	83	229	83	83	1	11433	6	15	2005	3	1	643	3	-9	1	-9	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	2	7.0	52	1	50
11	83	83	229	83	83	1	11433	6	15	2005	4	1	335	3	-9	2	7	0	0	0	-9	-9	-9	-9	-9	-9	-9	1	7.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
28	142	142	28	142	142	1	13024	5	4	2005	1	1	754	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	586	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
28	142	142	28	142	142	1	13024	5	4	2005	2	1	302	3	-9	1	49	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	7	7.0	52	1	300
11	139	139	321	139	139	1	11482	7	7	2005	1	1	303	3	-9	1	30	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	4	7.0	52	1	292.85
11	139	139	321	139	139	1	11482	7	7	2005	2	1	303	3	-9	3	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	8	7.0	52	1	-7
5	13	13	5	13	13	1	10612	4	29	2005	4	1	29	3	-9	1	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	8	6.0	52	1	44.23
5	13	13	5	13	13	1	10612	4	29	2005	5	1	752	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	192.3	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
5	13	13	5	13	13	1	10612	4	29	2005	8	1	754	3	-9	1	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	7	6.0	52	1	150
5	13	13	5	13	13	1	10612	4	29	2005	9	1	772	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	192.3	12.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	14	14	27	14	14	2	12853	6	2	2005	1	1	824	1	-9	1	52.5	0	0	1	430	1	2	-9	15	0	0	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.25	7	52	1	4877	7000	6500	-9	-9	-9	-9	-9	0	-9	-9	7.5	7.0	52	1	175
27	14	14	27	14	14	2	12853	6	2	2005	2	1	430	1	2	-9	15	0	0	1	335	3	-9	3	6	0	0	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	3	5.0	52	1	0.5	7	52	1	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	1	7.0	52	1	-7
27	14	14	27	14	14	2	12853	6	2	2005	3	1	715	3	-9	2	72	1	1	0	-9	-9	-9	-9	-9	-9	-9	12	6.0	208	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	14	14	27	14	14	2	12853	6	2	2005	4	1	430	1	2	-9	9	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	3	3.0	52	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	180	180	11	180	180	1	11513	5	19	2005	1	1	23	3	-9	2	40	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	5.0	272.7	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	69	69	27	69	69	1	12900	6	2	2005	1	1	400	1	5	-9	4	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	2.25	3.0	44	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	69	69	27	69	69	1	12900	6	2	2005	2	1	932	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	300	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	69	69	27	69	69	1	12900	6	2	2005	4	1	400	1	1	-9	8	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	4	1.0	52	1	4	7	52	1	2400	0	200	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	69	69	27	69	69	1	12900	6	2	2005	12	1	302	3	-9	1	49	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	7	7.0	4	3	500
11	146	146	11	146	146	1	11487	6	5	2005	1	1	302	3	-9	1	9	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	3	3.0	52	1	100
11	146	146	11	146	146	1	11487	6	5	2005	2	1	239	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	1.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	146	146	11	146	146	1	11487	6	5	2005	4	1	688	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	38	38	27	38	38	1	12876	6	2	2005	5	1	430	1	2	-9	36	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	1	6.0	52	1	2	7	52	1	3000	8400	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	96	96	14	96	96	2	12050	3	15	2005	1	1	711	3	-9	1	8	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	90	1	2	7.0	52	1	80
27	38	38	27	38	38	1	12876	6	2	2005	6	1	430	1	2	-9	2	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	1	2.0	52	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	96	96	14	96	96	2	12050	3	15	2005	2	1	914	3	-9	2	20	0	0	0	-9	-9	-9	-9	-9	-9	-9	5	4.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	96	96	14	96	96	2	12050	3	15	2005	7	1	203	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	225	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	96	96	14	96	96	2	12050	3	15	2005	8	1	766	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	250	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	96	96	14	96	96	2	12050	3	15	2005	3	1	934	3	-9	2	32	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	4.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.16	7	52	1	624	450	300	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
14	96	96	14	96	96	2	12050	3	15	2005	6	1	641	3	-9	1	30	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	10	3.0	14	3	150
27	62	62	27	62	62	1	12894	6	1	2005	1	1	779	3	-9	2	8	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	150	1.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	62	62	27	62	62	1	12894	6	1	2005	3	1	493	3	-9	1	28	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	4	7.0	1	3	38.6
27	62	62	27	62	62	1	12894	6	1	2005	5	1	401	3	-9	2	8	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	80	4.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	207	207	11	207	207	1	11528	5	27	2005	1	1	470	3	-9	1	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	7	52	1	200	-9	-9	-9	-9	-9.0	-9	-9	-9
11	207	207	11	207	207	1	11528	5	27	2005	2	2	913	3	-9	2	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	9	6.0	76.92	4.0	4	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	207	207	11	207	207	1	11528	5	27	2005	3	1	643	3	-9	1	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.5	7	52	1	5040	5000	5000	-9	-9	-9	-9	-9	0	-9	-9	8	6.0	52	1	100
27	13	13	27	13	13	1	12852	7	3	2005	1	1	715	3	-9	2	40	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	15	8	8	6	52	1	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
27	13	13	27	13	13	1	12852	7	3	2005	3	1	203	3	-9	2	-9	1	1	0	-9	-9	-9	-9	-9	-9	-9	12	6.0	250	24.0	2	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
6	40	40	6	40	40	1	10648	5	8	2005	2	1	302	3	-9	1	32	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	8	4.0	52	1	130
6	40	40	6	40	40	1	10648	5	8	2005	3	1	761	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	28.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
15	14	14	137	14	14	1	12083	6	28	2005	1	1	113	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	1385	12.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
15	59	59	15	59	59	2	12123	5	20	2005	1	1	643	3	-9	1	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	0	-9	-9	8	7.0	52	1	200
15	59	59	15	59	59	2	12123	5	20	2005	2	2	302	3	-9	1	-9	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	90	1	3	6.0	4	3	50
6	41	41	6	41	41	1	10649	5	7	2005	1	1	771	3	-9	2	-9	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	200	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	2	7	52	1	4032	3500	800	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
6	41	41	6	41	41	1	10649	5	7	2005	2	1	302	3	-9	1	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	1	62	1	8	7.0	52	1	100
6	41	41	6	41	41	1	10649	5	7	2005	3	2	752	3	-9	2	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	8	6.0	576	50.0	4	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
5	18	18	5	18	18	1	10616	4	23	2005	4	1	231	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	1.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
4	151	151	4	2537	151	12	10593	3	20	2005	1	1	662	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	225	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
4	151	151	4	2537	151	12	10593	3	20	2005	2	1	860	3	-9	2	56	0	0	0	-9	-9	-9	-9	-9	-9	-9	9	7.0	95	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
4	151	151	4	2537	151	12	10593	3	20	2005	3	1	860	3	-9	2	66	0	0	0	-9	-9	-9	-9	-9	-9	-9	11	6.0	150	28.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
5	20	20	5	3440	20	1	10618	4	26	2005	2	1	762	3	-9	2	48	1	1	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	215	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
5	20	20	5	3440	20	1	10618	4	26	2005	3	2	950	3	-9	2	-9	1	1	-9	-9	-9	-9	-9	-9	-9	-9	8	6.0	208	28.0	4	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
5	20	20	5	3440	20	1	10618	4	26	2005	4	1	762	3	-9	2	84	1	1	0	-9	-9	-9	-9	-9	-9	-9	12	7.0	208	8.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	25	25	11	2486	25	1	11390	5	27	2005	1	1	904	3	-9	2	36	0	0	0	-9	-9	-9	-9	-9	-9	-9	9	4.0	75	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	1	7	52	1	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	16	16	11	16	16	1	11385	5	24	2005	3	1	470	3	-9	3	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	7	52	1	-7	-9	-9	-9	-9	-9.0	-9	-9	-9
11	16	16	11	16	16	1	11385	5	24	2005	4	1	470	3	-9	3	42	0	0	0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	6	7	52	1	-7	-9	-9	-9	-9	-9.0	-9	-9	-9
11	16	16	11	16	16	1	11385	5	24	2005	5	1	913	3	-9	2	14	0	0	0	-9	-9	-9	-9	-9	-9	-9	2	7.0	50	24.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	119	119	11	119	119	1	11464	5	25	2005	1	1	331	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	7.0	71.43	8.0	3	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	1	7	52	1	1344	0	120	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	119	119	11	119	119	1	11464	5	25	2005	2	1	331	3	-9	2	32	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	4.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
11	119	119	11	119	119	1	11464	5	25	2005	5	1	331	3	-9	2	32	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	4.0	150	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
15	90	90	15	90	90	1	12151	6	28	2005	1	1	791	3	-9	2	48	0	0	0	-9	-9	-9	-9	-9	-9	-9	8	6.0	250	52.0	1	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	0.08	7	52	1	2500	600	100	-9	-9	-9	-9	-9	-9	-9	-9	-9	-9.0	-9	-9	-9
